mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
-0.011,0.727,-1.281,1.413,0.013,0.011,3343.0,2838.0,1.0
0.063,0.717,-1.34,1.326,0.013,0.011,3269.0,2995.0,1.0
-0.158,0.746,-1.505,1.277,0.015,0.011,2349.0,2963.0,1.0
0.004,0.72,-1.322,1.377,0.013,0.01,3022.0,3162.0,1.0
-0.017,0.715,-1.38,1.304,0.012,0.01,3293.0,3079.0,1.0
0.131,0.719,-1.147,1.5,0.012,0.01,3501.0,2933.0,1.0
0.108,0.725,-1.181,1.487,0.012,0.011,3378.0,2686.0,1.0
0.035,0.712,-1.275,1.405,0.012,0.01,3470.0,3134.0,1.0
0.018,0.716,-1.324,1.321,0.012,0.011,3504.0,3222.0,1.0
-0.026,0.722,-1.387,1.311,0.012,0.01,3369.0,3016.0,1.0
0.051,0.719,-1.195,1.472,0.012,0.01,3329.0,3171.0,1.0
-0.072,0.726,-1.383,1.328,0.013,0.01,2974.0,2891.0,1.0
-0.003,0.717,-1.298,1.363,0.012,0.01,3427.0,3259.0,1.0
-0.065,0.721,-1.347,1.33,0.013,0.01,2851.0,2712.0,1.0
-0.267,0.803,-1.791,1.211,0.02,0.014,1543.0,2479.0,1.0
0.119,0.72,-1.254,1.428,0.012,0.01,3716.0,2904.0,1.0
-0.194,0.769,-1.554,1.28,0.017,0.012,1950.0,3257.0,1.0
0.042,0.728,-1.351,1.348,0.012,0.01,3622.0,3123.0,1.0
-0.185,0.758,-1.656,1.181,0.016,0.012,2153.0,3378.0,1.0
-0.043,0.721,-1.302,1.403,0.013,0.01,3161.0,3101.0,1.0
0.014,0.703,-1.273,1.346,0.012,0.01,3501.0,2991.0,1.0
0.044,0.706,-1.242,1.368,0.012,0.01,3542.0,3111.0,1.0
0.1,0.726,-1.24,1.519,0.012,0.01,3401.0,3217.0,1.0
0.088,0.717,-1.222,1.43,0.012,0.01,3680.0,3390.0,1.0
0.163,0.734,-1.219,1.514,0.013,0.01,3396.0,2838.0,1.0
-0.059,0.724,-1.349,1.346,0.013,0.011,3003.0,2770.0,1.0
0.129,0.719,-1.187,1.472,0.012,0.01,3475.0,3224.0,1.0
-0.083,0.738,-1.423,1.287,0.014,0.011,2764.0,2820.0,1.0
-0.089,0.734,-1.518,1.264,0.014,0.01,2723.0,2834.0,1.0
0.055,0.749,-1.331,1.413,0.014,0.011,3113.0,2917.0,1.0
-0.01,0.727,-1.358,1.346,0.013,0.011,2998.0,2939.0,1.0
-0.272,0.752,-1.626,1.13,0.016,0.012,2140.0,2910.0,1.0
-0.107,0.731,-1.408,1.316,0.014,0.01,2586.0,2979.0,1.0
-0.05,0.74,-1.403,1.342,0.014,0.011,2981.0,3145.0,1.0
-0.294,0.767,-1.767,1.115,0.017,0.012,2153.0,3117.0,1.0
-0.102,0.729,-1.338,1.385,0.014,0.01,2658.0,2673.0,1.0
-0.129,0.74,-1.579,1.174,0.014,0.011,2850.0,2462.0,1.0
0.023,0.753,-1.451,1.368,0.015,0.012,2597.0,2622.0,1.0
-0.006,0.741,-1.339,1.378,0.014,0.011,2785.0,2428.0,1.0
-0.074,0.725,-1.527,1.178,0.013,0.01,3185.0,3077.0,1.0
-0.085,0.746,-1.521,1.254,0.015,0.011,2510.0,2768.0,1.0
-0.126,0.733,-1.546,1.182,0.014,0.011,2621.0,2491.0,1.0
-0.055,0.733,-1.428,1.301,0.014,0.01,2845.0,3063.0,1.0
-0.195,0.751,-1.625,1.178,0.015,0.01,2648.0,2697.0,1.0
-0.114,0.729,-1.599,1.176,0.014,0.01,2718.0,2863.0,1.0
-0.182,0.731,-1.545,1.172,0.014,0.01,2624.0,2966.0,1.0
-0.414,0.821,-1.882,1.142,0.02,0.014,1635.0,2600.0,1.0
0.009,0.745,-1.352,1.402,0.014,0.011,2821.0,2842.0,1.0
-0.336,0.774,-1.802,1.052,0.018,0.013,1796.0,2679.0,1.0
-0.056,0.735,-1.44,1.354,0.014,0.01,2906.0,3213.0,1.0
-0.31,0.779,-1.786,1.098,0.017,0.012,1998.0,2489.0,1.0
-0.164,0.73,-1.457,1.255,0.015,0.011,2503.0,2498.0,1.0
-0.09,0.73,-1.523,1.245,0.014,0.01,2886.0,2908.0,1.0
-0.066,0.723,-1.405,1.28,0.014,0.011,2642.0,2622.0,1.0
-0.001,0.747,-1.472,1.343,0.014,0.011,2945.0,2473.0,1.0
-0.029,0.747,-1.452,1.344,0.015,0.011,2540.0,3033.0,1.0
0.056,0.744,-1.288,1.448,0.014,0.011,2927.0,3047.0,1.0
-0.177,0.734,-1.587,1.13,0.015,0.011,2364.0,3017.0,1.0
0.031,0.737,-1.385,1.343,0.014,0.011,2987.0,2814.0,1.0
0.125,0.7,-1.252,1.354,0.012,0.01,3243.0,2800.0,1.0
0.121,0.696,-1.208,1.378,0.012,0.01,3164.0,2781.0,1.0
0.259,0.703,-1.056,1.542,0.013,0.012,3123.0,2079.0,1.0
0.195,0.698,-1.042,1.578,0.012,0.01,3449.0,2810.0,1.0
-0.016,0.737,-1.385,1.35,0.015,0.011,2357.0,2935.0,1.0
0.1,0.702,-1.213,1.429,0.012,0.01,3178.0,2852.0,1.0
0.161,0.702,-1.251,1.385,0.012,0.01,3390.0,2970.0,1.0
-0.024,0.744,-1.46,1.306,0.016,0.011,2202.0,2610.0,1.0
0.111,0.7,-1.198,1.418,0.013,0.01,3040.0,2823.0,1.0
0.091,0.689,-1.216,1.361,0.013,0.01,2932.0,2949.0,1.0
0.232,0.698,-1.046,1.553,0.012,0.01,3383.0,2648.0,1.0
0.205,0.699,-1.206,1.4,0.013,0.01,3134.0,2656.0,1.0
0.135,0.688,-1.195,1.374,0.012,0.01,3372.0,3005.0,1.0
0.117,0.711,-1.168,1.474,0.012,0.01,3310.0,2963.0,1.0
0.084,0.704,-1.193,1.429,0.013,0.01,3111.0,2717.0,1.0
0.16,0.69,-1.193,1.361,0.012,0.011,3136.0,2671.0,1.0
0.04,0.721,-1.307,1.366,0.014,0.011,2778.0,2756.0,1.0
0.103,0.693,-1.189,1.418,0.012,0.01,3295.0,2842.0,1.0
0.047,0.717,-1.26,1.415,0.014,0.01,2625.0,2872.0,1.0
-0.099,0.806,-1.583,1.408,0.019,0.014,1776.0,2591.0,1.0
0.22,0.694,-1.077,1.489,0.012,0.01,3471.0,2689.0,1.0
-0.061,0.765,-1.578,1.276,0.017,0.012,2031.0,2910.0,1.0
0.149,0.7,-1.179,1.445,0.012,0.01,3409.0,2533.0,1.0
-0.05,0.751,-1.498,1.296,0.017,0.012,2082.0,2461.0,1.0
0.062,0.708,-1.293,1.373,0.013,0.01,3072.0,2656.0,1.0
0.115,0.708,-1.162,1.442,0.013,0.01,3151.0,3008.0,1.0
0.15,0.698,-1.117,1.5,0.012,0.01,3314.0,2561.0,1.0
0.202,0.694,-1.077,1.526,0.012,0.01,3451.0,2746.0,1.0
0.179,0.698,-1.106,1.498,0.012,0.01,3353.0,2712.0,1.0
0.252,0.71,-1.038,1.615,0.012,0.011,3547.0,2755.0,1.0
0.052,0.718,-1.369,1.319,0.014,0.01,2711.0,2914.0,1.0
0.237,0.707,-1.037,1.607,0.012,0.011,3448.0,3055.0,1.0
0.041,0.899,-1.586,1.838,0.011,0.015,6572.0,3324.0,1.0
0.017,0.918,-1.683,1.774,0.01,0.016,8582.0,3122.0,1.0
0.062,0.92,-1.618,1.838,0.011,0.016,7655.0,3098.0,1.0
-0.153,0.918,-1.992,1.529,0.01,0.017,8411.0,2815.0,1.0
0.597,0.981,-1.229,2.459,0.015,0.015,4299.0,2725.0,1.0
-0.252,0.955,-2.005,1.607,0.011,0.015,7555.0,3071.0,1.0
0.155,0.908,-1.496,1.883,0.01,0.014,7866.0,3247.0,1.0
0.097,0.916,-1.635,1.788,0.01,0.015,8123.0,3470.0,1.0
0.289,0.909,-1.541,1.848,0.011,0.015,6754.0,3087.0,1.0
-0.416,0.979,-2.236,1.414,0.012,0.014,6097.0,3321.0,1.0
-0.27,0.955,-1.997,1.525,0.012,0.016,6706.0,3117.0,1.0
-0.149,0.938,-1.756,1.821,0.01,0.016,8587.0,3268.0,1.0
0.002,0.923,-1.813,1.671,0.01,0.016,8140.0,2903.0,1.0
0.011,0.903,-1.687,1.667,0.01,0.016,7704.0,3147.0,1.0
0.457,0.957,-1.476,2.135,0.012,0.014,6716.0,3230.0,1.0
-0.351,0.965,-2.108,1.508,0.012,0.015,6697.0,3076.0,1.0
-0.449,1.016,-2.405,1.352,0.014,0.016,5455.0,3080.0,1.0
0.025,0.919,-1.708,1.725,0.01,0.017,7815.0,2744.0,1.0
0.348,0.938,-1.433,2.131,0.011,0.016,6794.0,2905.0,1.0
-0.014,0.928,-1.685,1.831,0.01,0.016,8354.0,3102.0,1.0
-0.202,0.93,-1.975,1.561,0.01,0.015,8510.0,2916.0,1.0
0.197,0.898,-1.576,1.832,0.01,0.014,8087.0,2926.0,1.0
0.147,0.897,-1.564,1.84,0.01,0.015,7447.0,3433.0,1.0
-0.127,0.923,-1.904,1.599,0.011,0.016,7451.0,3063.0,1.0
-0.142,0.931,-1.916,1.57,0.011,0.016,7357.0,3354.0,1.0
-0.198,0.947,-1.837,1.73,0.011,0.015,7384.0,2698.0,1.0
-0.419,0.992,-2.237,1.46,0.013,0.015,6168.0,3512.0,1.0
0.202,0.923,-1.521,1.965,0.011,0.016,7632.0,2974.0,1.0
0.019,0.94,-1.743,1.749,0.011,0.016,7314.0,3077.0,1.0
0.079,0.915,-1.71,1.781,0.011,0.016,6589.0,2976.0,1.0
0.127,0.889,-1.55,1.758,0.01,0.014,7594.0,3186.0,1.0
-0.062,0.908,-1.785,1.616,0.01,0.016,7503.0,2895.0,1.0
0.037,0.925,-1.722,1.753,0.01,0.015,8291.0,3126.0,1.0
0.062,0.953,-1.769,1.8,0.011,0.016,6974.0,2885.0,1.0
0.084,0.941,-1.79,1.803,0.011,0.016,7501.0,2778.0,1.0
-0.122,0.914,-1.781,1.603,0.011,0.016,7208.0,2734.0,1.0
0.541,1.024,-1.403,2.339,0.016,0.015,4101.0,3058.0,1.0
-0.216,0.91,-1.86,1.515,0.011,0.015,6993.0,2850.0,1.0
0.19,0.946,-1.497,1.986,0.011,0.018,7785.0,2492.0,1.0
0.096,0.917,-1.62,1.834,0.01,0.016,7843.0,3019.0,1.0
0.289,0.944,-1.464,2.078,0.011,0.016,7306.0,2621.0,1.0
-0.421,0.963,-2.143,1.497,0.012,0.014,6245.0,2837.0,1.0
-0.224,0.95,-1.958,1.642,0.011,0.016,7260.0,3022.0,1.0
-0.114,0.894,-1.753,1.61,0.011,0.018,7250.0,2471.0,1.0
0.041,0.926,-1.744,1.71,0.011,0.015,7566.0,2871.0,1.0
0.037,0.94,-1.605,1.854,0.01,0.017,8142.0,3275.0,1.0
0.449,0.955,-1.412,2.246,0.012,0.014,6494.0,3096.0,1.0
-0.346,0.965,-2.089,1.518,0.012,0.015,6510.0,3168.0,1.0
-0.47,0.97,-2.218,1.385,0.013,0.014,5509.0,3406.0,1.0
0.048,0.921,-1.656,1.809,0.01,0.016,8942.0,3295.0,1.0
0.329,0.964,-1.661,2.026,0.012,0.016,6350.0,3234.0,1.0
0.02,0.932,-1.73,1.819,0.011,0.015,6691.0,3010.0,1.0
-0.183,0.937,-1.922,1.638,0.01,0.015,8569.0,3248.0,1.0
0.228,0.902,-1.43,1.975,0.01,0.014,7794.0,2887.0,1.0
0.171,0.906,-1.579,1.82,0.011,0.015,7153.0,3079.0,1.0
-0.117,0.928,-1.896,1.539,0.011,0.016,7388.0,3005.0,1.0
-0.133,0.944,-1.806,1.724,0.011,0.016,7820.0,3077.0,1.0
-0.166,0.941,-1.858,1.68,0.01,0.016,8521.0,3271.0,1.0
-0.43,0.943,-2.225,1.322,0.012,0.013,6188.0,3319.0,1.0
0.214,0.885,-1.44,1.895,0.011,0.015,6915.0,3161.0,1.0
0.008,0.903,-1.704,1.67,0.01,0.015,8409.0,3236.0,1.0
0.076,0.912,-1.657,1.749,0.011,0.015,6828.0,3117.0,1.0
0.156,0.934,-1.579,1.994,0.011,0.016,7862.0,3009.0,1.0
-0.025,0.937,-1.706,1.78,0.01,0.018,8904.0,2820.0,1.0
0.07,0.932,-1.815,1.735,0.01,0.016,8444.0,3182.0,1.0
0.07,0.913,-1.631,1.74,0.01,0.015,7738.0,3113.0,1.0
0.108,0.922,-1.701,1.705,0.01,0.015,8000.0,3146.0,1.0
-0.092,0.935,-1.831,1.654,0.011,0.016,7081.0,3415.0,1.0
0.505,1.007,-1.409,2.323,0.016,0.014,3920.0,3532.0,1.0
-0.213,0.932,-1.934,1.547,0.011,0.016,7532.0,2881.0,1.0
0.178,0.935,-1.654,1.829,0.011,0.015,7752.0,2847.0,1.0
0.105,0.932,-1.773,1.735,0.011,0.016,6978.0,3027.0,1.0
0.27,0.944,-1.536,2.023,0.012,0.014,6571.0,2993.0,1.0
-0.448,0.971,-2.16,1.523,0.012,0.016,6777.0,3127.0,1.0
-0.223,0.949,-2.05,1.507,0.01,0.017,8542.0,2915.0,1.0
-0.114,0.928,-1.789,1.658,0.011,0.016,7377.0,2987.0,1.0
0.033,0.931,-1.626,1.836,0.011,0.016,7028.0,3098.0,1.0
0.064,0.892,-1.614,1.665,0.01,0.015,7598.0,3401.0,1.0
0.426,0.981,-1.424,2.189,0.012,0.014,6199.0,3150.0,1.0
-0.375,0.954,-2.169,1.432,0.013,0.014,5701.0,3102.0,1.0
-0.501,0.984,-2.255,1.462,0.013,0.014,5527.0,2879.0,1.0
0.086,0.917,-1.679,1.77,0.012,0.014,6151.0,3241.0,1.0
0.31,0.969,-1.516,2.118,0.012,0.016,6820.0,2929.0,1.0
0.019,0.916,-1.727,1.735,0.011,0.015,7042.0,3436.0,1.0
-0.168,0.909,-1.817,1.608,0.011,0.016,7457.0,3139.0,1.0
0.216,0.956,-1.562,2.073,0.011,0.015,7555.0,3255.0,1.0
0.187,0.93,-1.6,1.885,0.01,0.015,8094.0,3326.0,1.0
-0.095,0.923,-1.866,1.581,0.011,0.015,7556.0,3125.0,1.0
-0.1,0.914,-1.876,1.582,0.011,0.015,7246.0,3003.0,1.0
-0.175,0.926,-1.895,1.63,0.011,0.016,7246.0,3233.0,1.0
-0.431,0.988,-2.147,1.562,0.012,0.013,6516.0,3514.0,1.0
0.224,0.946,-1.499,2.028,0.011,0.016,7504.0,2996.0,1.0
0.044,0.926,-1.715,1.827,0.011,0.015,6645.0,3289.0,1.0
0.104,0.934,-1.596,1.916,0.011,0.015,7556.0,3004.0,1.0
0.171,0.9,-1.601,1.801,0.01,0.014,7469.0,3127.0,1.0
0.003,0.945,-1.815,1.775,0.009,0.019,10681.0,2674.0,1.0
0.333,0.226,0.0,0.729,0.003,0.002,4426.0,2521.0,1.0
0.334,0.222,0.0,0.726,0.003,0.002,4246.0,2669.0,1.0
0.338,0.227,0.001,0.74,0.003,0.002,4855.0,3359.0,1.0
0.319,0.219,0.0,0.701,0.003,0.002,4018.0,2524.0,1.0
0.381,0.264,0.0,0.822,0.006,0.004,2277.0,2514.0,1.0
0.315,0.224,0.0,0.719,0.004,0.003,2940.0,2392.0,1.0
0.344,0.23,0.0,0.741,0.004,0.003,3858.0,2737.0,1.0
0.341,0.225,0.0,0.728,0.003,0.002,4095.0,2416.0,1.0
0.356,0.236,0.001,0.762,0.004,0.003,3310.0,2262.0,1.0
0.3,0.233,0.0,0.735,0.004,0.003,2854.0,2704.0,1.0
0.312,0.223,0.0,0.714,0.004,0.002,3771.0,3136.0,1.0
0.323,0.225,0.0,0.731,0.003,0.002,3953.0,3045.0,1.0
0.337,0.221,0.0,0.721,0.003,0.002,4088.0,2561.0,1.0
0.336,0.219,0.0,0.724,0.003,0.002,4133.0,2570.0,1.0
0.369,0.247,0.0,0.783,0.005,0.003,2815.0,2804.0,1.0
0.304,0.228,0.0,0.735,0.004,0.003,3435.0,3405.0,1.0
0.299,0.233,0.0,0.743,0.005,0.003,2417.0,2819.0,1.0
0.336,0.23,0.0,0.741,0.003,0.003,4207.0,2958.0,1.0
0.37,0.238,0.0,0.778,0.004,0.003,3558.0,2723.0,1.0
0.327,0.221,0.0,0.722,0.003,0.002,4471.0,2581.0,1.0
0.32,0.222,0.0,0.717,0.003,0.003,3822.0,2669.0,1.0
0.347,0.228,0.0,0.747,0.004,0.003,3530.0,2883.0,1.0
0.349,0.231,0.0,0.755,0.004,0.003,3826.0,2879.0,1.0
0.322,0.216,0.0,0.7,0.003,0.002,3922.0,2200.0,1.0
0.318,0.219,0.0,0.706,0.003,0.002,3951.0,3025.0,1.0
0.317,0.227,0.0,0.727,0.004,0.003,3188.0,2075.0,1.0
0.298,0.23,0.0,0.727,0.004,0.003,3085.0,2560.0,1.0
0.349,0.224,0.001,0.741,0.003,0.002,4026.0,2740.0,1.0
0.338,0.227,0.0,0.729,0.003,0.002,4187.0,2838.0,1.0
0.341,0.223,0.0,0.735,0.003,0.002,4516.0,3177.0,1.0
0.345,0.229,0.0,0.741,0.004,0.003,3492.0,2060.0,1.0
0.331,0.224,0.0,0.731,0.004,0.003,2790.0,2339.0,1.0
0.337,0.226,0.0,0.742,0.003,0.002,4112.0,2382.0,1.0
0.336,0.226,0.0,0.732,0.003,0.002,4498.0,2795.0,1.0
0.331,0.225,0.0,0.727,0.003,0.002,3820.0,2328.0,1.0
0.339,0.225,0.001,0.729,0.003,0.003,4127.0,2949.0,1.0
0.327,0.25,0.001,0.772,0.005,0.004,2565.0,2710.0,1.0
0.329,0.227,0.0,0.74,0.004,0.003,4035.0,3247.0,1.0
0.337,0.225,0.0,0.734,0.004,0.003,3424.0,2967.0,1.0
0.334,0.225,0.0,0.729,0.003,0.002,4056.0,2773.0,1.0
0.33,0.229,0.0,0.737,0.004,0.003,3321.0,2539.0,1.0
0.332,0.242,0.0,0.765,0.005,0.003,2435.0,2544.0,1.0
0.335,0.231,0.0,0.75,0.004,0.003,3205.0,2691.0,1.0
0.336,0.233,0.001,0.747,0.004,0.003,3759.0,2648.0,1.0
0.333,0.221,0.0,0.726,0.003,0.003,3737.0,2546.0,1.0
0.333,0.221,0.0,0.716,0.003,0.002,4385.0,2766.0,1.0
0.334,0.245,0.0,0.775,0.004,0.003,3212.0,2949.0,1.0
0.332,0.237,0.0,0.765,0.004,0.003,3331.0,2977.0,1.0
0.333,0.244,0.0,0.771,0.005,0.003,2579.0,2562.0,1.0
0.336,0.23,0.0,0.746,0.003,0.002,4138.0,2632.0,1.0
0.325,0.227,0.0,0.74,0.004,0.003,3047.0,2125.0,1.0
0.337,0.223,0.001,0.734,0.003,0.003,4506.0,2926.0,1.0
0.327,0.225,0.0,0.725,0.004,0.002,3638.0,2522.0,1.0
0.337,0.23,0.001,0.734,0.004,0.003,3571.0,3162.0,1.0
0.33,0.224,0.0,0.713,0.003,0.002,4495.0,2593.0,1.0
0.334,0.223,0.001,0.727,0.003,0.002,4157.0,3150.0,1.0
0.336,0.224,0.0,0.733,0.004,0.002,3596.0,2354.0,1.0
0.334,0.231,0.0,0.743,0.004,0.003,3674.0,2059.0,1.0
0.342,0.244,0.0,0.776,0.005,0.003,2688.0,2672.0,1.0
0.335,0.226,0.0,0.736,0.003,0.003,3861.0,2672.0,1.0
0.334,0.229,0.0,0.734,0.003,0.002,3638.0,2085.0,1.0
0.333,0.223,0.0,0.719,0.003,0.002,4211.0,2414.0,1.0
0.331,0.229,0.0,0.741,0.003,0.002,4386.0,2708.0,1.0
0.337,0.224,0.001,0.731,0.004,0.003,3392.0,3245.0,1.0
0.33,0.228,0.0,0.746,0.003,0.002,3829.0,2377.0,1.0
0.33,0.221,0.0,0.732,0.003,0.002,4339.0,2715.0,1.0
0.332,0.228,0.0,0.739,0.003,0.003,3940.0,2406.0,1.0
0.343,0.225,0.0,0.739,0.003,0.002,3789.0,2337.0,1.0
0.292,0.239,0.0,0.748,0.005,0.004,2290.0,2733.0,1.0
0.356,0.234,0.0,0.76,0.004,0.003,3717.0,2685.0,1.0
0.319,0.219,0.001,0.717,0.003,0.002,3761.0,2864.0,1.0
0.325,0.227,0.0,0.732,0.003,0.003,3856.0,2394.0,1.0
0.314,0.229,0.0,0.731,0.004,0.003,3899.0,2589.0,1.0
0.368,0.248,0.0,0.796,0.005,0.003,2790.0,2908.0,1.0
0.353,0.237,0.001,0.766,0.004,0.003,3848.0,2876.0,1.0
0.341,0.231,0.0,0.752,0.003,0.002,3932.0,2217.0,1.0
0.33,0.219,0.001,0.715,0.003,0.002,3957.0,2750.0,1.0
0.33,0.222,0.003,0.732,0.003,0.002,4300.0,2897.0,1.0
0.296,0.231,0.0,0.727,0.004,0.003,2866.0,3083.0,1.0
0.364,0.242,0.001,0.782,0.004,0.003,3359.0,2936.0,1.0
0.368,0.251,0.0,0.802,0.005,0.004,2376.0,2551.0,1.0
0.329,0.223,0.0,0.727,0.003,0.002,3798.0,2458.0,1.0
0.304,0.224,0.0,0.715,0.004,0.003,3459.0,2982.0,1.0
0.336,0.224,0.0,0.727,0.003,0.002,4471.0,2698.0,1.0
0.353,0.231,0.0,0.756,0.004,0.003,3473.0,2349.0,1.0
0.316,0.222,0.0,0.711,0.004,0.003,3277.0,2240.0,1.0
0.321,0.224,0.0,0.726,0.004,0.003,3361.0,2355.0,1.0
0.344,0.223,0.0,0.735,0.003,0.002,4226.0,2884.0,1.0
0.347,0.229,0.0,0.757,0.003,0.003,3957.0,2586.0,1.0
0.349,0.23,0.001,0.749,0.003,0.002,4145.0,2746.0,1.0
0.359,0.244,0.0,0.776,0.004,0.003,2774.0,2703.0,1.0
0.316,0.218,0.0,0.711,0.003,0.002,4410.0,2752.0,1.0
0.328,0.226,0.0,0.736,0.004,0.003,3596.0,2320.0,1.0
0.325,0.219,0.0,0.719,0.003,0.002,4714.0,3009.0,1.0
0.324,0.226,0.0,0.721,0.003,0.002,3750.0,2516.0,1.0
0.332,0.218,0.0,0.709,0.004,0.003,3194.0,3496.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,5880.0,2335.0,1.0
0.032,0.03,0.0,0.089,0.0,0.0,5286.0,2709.0,1.0
0.032,0.03,0.0,0.089,0.0,0.0,5672.0,2712.0,1.0
0.03,0.029,0.0,0.081,0.0,0.0,4734.0,2402.0,1.0
0.036,0.035,0.0,0.101,0.001,0.0,2844.0,2354.0,1.0
0.03,0.029,0.0,0.082,0.0,0.0,3914.0,2270.0,1.0
0.032,0.03,0.0,0.087,0.0,0.0,4902.0,2412.0,1.0
0.032,0.03,0.0,0.087,0.0,0.0,4891.0,2065.0,1.0
0.034,0.031,0.0,0.091,0.0,0.0,4183.0,2510.0,1.0
0.028,0.029,0.0,0.083,0.0,0.0,3554.0,2743.0,1.0
0.029,0.029,0.0,0.084,0.0,0.0,4583.0,2591.0,1.0
0.03,0.029,0.0,0.082,0.0,0.0,4856.0,2520.0,1.0
0.032,0.029,0.0,0.084,0.0,0.0,4648.0,2413.0,1.0
0.032,0.029,0.0,0.086,0.0,0.0,5216.0,2334.0,1.0
0.035,0.033,0.0,0.095,0.001,0.0,3400.0,2515.0,1.0
0.029,0.028,0.0,0.082,0.0,0.0,4309.0,2962.0,1.0
0.028,0.03,0.0,0.084,0.001,0.0,2901.0,2335.0,1.0
0.032,0.031,0.0,0.089,0.0,0.0,5127.0,2690.0,1.0
0.035,0.032,0.0,0.092,0.0,0.0,4473.0,2461.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,5806.0,2529.0,1.0
0.03,0.029,0.0,0.082,0.0,0.0,4804.0,2326.0,1.0
0.032,0.03,0.0,0.088,0.0,0.0,4227.0,2696.0,1.0
0.033,0.031,0.0,0.092,0.0,0.0,5100.0,2304.0,1.0
0.03,0.029,0.0,0.082,0.0,0.0,4824.0,2144.0,1.0
0.03,0.029,0.0,0.081,0.0,0.0,5375.0,3064.0,1.0
0.029,0.028,0.0,0.08,0.0,0.0,3727.0,1936.0,1.0
0.028,0.029,0.0,0.081,0.0,0.0,3812.0,2363.0,1.0
0.033,0.03,0.0,0.088,0.0,0.0,4852.0,2954.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,4906.0,2823.0,1.0
0.031,0.029,0.0,0.083,0.0,0.0,5615.0,2944.0,1.0
0.033,0.031,0.0,0.088,0.0,0.0,4123.0,2245.0,1.0
0.032,0.03,0.0,0.085,0.0,0.0,2865.0,2235.0,1.0
0.032,0.03,0.0,0.087,0.0,0.0,4939.0,2485.0,1.0
0.032,0.03,0.0,0.088,0.0,0.0,5383.0,2792.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,4678.0,2116.0,1.0
0.032,0.03,0.0,0.086,0.0,0.0,5355.0,2749.0,1.0
0.031,0.032,0.0,0.09,0.001,0.0,3285.0,2763.0,1.0
0.031,0.03,0.0,0.084,0.0,0.0,4450.0,2851.0,1.0
0.032,0.029,0.0,0.085,0.0,0.0,4293.0,2415.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,5117.0,2763.0,1.0
0.03,0.029,0.0,0.083,0.0,0.0,4368.0,2472.0,1.0
0.031,0.031,0.0,0.09,0.001,0.0,2955.0,2293.0,1.0
0.031,0.03,0.0,0.087,0.0,0.0,3788.0,2525.0,1.0
0.032,0.031,0.0,0.09,0.0,0.0,4524.0,2420.0,1.0
0.031,0.029,0.0,0.082,0.0,0.0,4080.0,2341.0,1.0
0.031,0.028,0.0,0.085,0.0,0.0,5060.0,2609.0,1.0
0.031,0.031,0.0,0.09,0.0,0.0,4047.0,2659.0,1.0
0.031,0.031,0.0,0.089,0.0,0.0,4227.0,2833.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,3080.0,2608.0,1.0
0.032,0.031,0.0,0.088,0.0,0.0,4907.0,2114.0,1.0
0.031,0.03,0.0,0.083,0.0,0.0,3906.0,2256.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,5160.0,2731.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,4450.0,2529.0,1.0
0.031,0.03,0.0,0.087,0.0,0.0,4822.0,2820.0,1.0
0.032,0.031,0.0,0.089,0.0,0.0,5316.0,2423.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,4589.0,2832.0,1.0
0.031,0.029,0.0,0.086,0.0,0.0,4214.0,2106.0,1.0
0.031,0.031,0.0,0.085,0.0,0.0,4431.0,2240.0,1.0
0.031,0.031,0.0,0.089,0.0,0.0,3467.0,2662.0,1.0
0.031,0.028,0.0,0.082,0.0,0.0,4357.0,2603.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,4163.0,1920.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,4726.0,2266.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,5101.0,2212.0,1.0
0.032,0.03,0.0,0.085,0.001,0.0,3397.0,3214.0,1.0
0.03,0.029,0.0,0.082,0.0,0.0,4602.0,2213.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,5660.0,2307.0,1.0
0.031,0.03,0.0,0.084,0.0,0.0,5194.0,2276.0,1.0
0.032,0.03,0.0,0.087,0.0,0.0,5299.0,2272.0,1.0
0.027,0.03,0.0,0.082,0.001,0.0,3144.0,2548.0,1.0
0.033,0.031,0.0,0.089,0.0,0.0,4914.0,2446.0,1.0
0.029,0.028,0.0,0.08,0.0,0.0,4484.0,2353.0,1.0
0.03,0.029,0.0,0.082,0.0,0.0,4435.0,2368.0,1.0
0.03,0.03,0.0,0.085,0.0,0.0,5468.0,2564.0,1.0
0.034,0.032,0.0,0.095,0.0,0.0,3718.0,2356.0,1.0
0.033,0.031,0.0,0.09,0.0,0.0,4421.0,2753.0,1.0
0.032,0.029,0.0,0.088,0.0,0.0,4557.0,2086.0,1.0
