mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.032,0.029,0.0,0.084,0.0,0.0,5826.0,2808.0,1.0
0.031,0.028,0.0,0.083,0.0,0.0,4997.0,2581.0,1.0
0.03,0.03,0.0,0.085,0.0,0.0,3854.0,2677.0,1.0
0.032,0.03,0.0,0.088,0.0,0.0,5214.0,2999.0,1.0
0.033,0.033,0.0,0.098,0.001,0.0,2786.0,2651.0,1.0
0.031,0.03,0.0,0.088,0.0,0.0,5171.0,2589.0,1.0
0.03,0.03,0.0,0.087,0.0,0.0,4282.0,2774.0,1.0
0.031,0.029,0.0,0.086,0.0,0.0,6239.0,2551.0,1.0
0.033,0.03,0.0,0.086,0.0,0.0,4248.0,2692.0,1.0
0.031,0.029,0.0,0.083,0.0,0.0,4899.0,2627.0,1.0
0.03,0.028,0.0,0.081,0.0,0.0,5638.0,2419.0,1.0
0.031,0.029,0.0,0.082,0.0,0.0,5205.0,2247.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,5140.0,2580.0,1.0
0.032,0.03,0.0,0.088,0.0,0.0,3478.0,2577.0,1.0
0.033,0.031,0.0,0.089,0.0,0.0,5101.0,2593.0,1.0
0.031,0.03,0.0,0.087,0.0,0.0,6092.0,2642.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,4901.0,2564.0,1.0
0.03,0.028,0.0,0.08,0.0,0.0,5388.0,3008.0,1.0
0.03,0.029,0.0,0.083,0.0,0.0,4855.0,2380.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,3414.0,3041.0,1.0
-0.073,0.094,-0.243,0.111,0.001,0.001,4347.0,3635.0,1.0
0.047,0.092,-0.131,0.222,0.001,0.001,4615.0,3361.0,1.0
0.026,0.089,-0.147,0.189,0.001,0.001,4148.0,3813.0,1.0
-0.118,0.095,-0.298,0.062,0.001,0.001,4511.0,3374.0,1.0
0.239,0.097,0.058,0.417,0.002,0.001,4158.0,3929.0,1.0
-0.085,0.094,-0.267,0.084,0.001,0.001,4384.0,3597.0,1.0
0.17,0.093,0.008,0.352,0.001,0.001,4545.0,3549.0,1.0
0.097,0.089,-0.068,0.257,0.001,0.001,4526.0,3892.0,1.0
0.162,0.095,-0.021,0.334,0.001,0.001,4331.0,3775.0,1.0
-0.141,0.095,-0.315,0.041,0.001,0.001,4257.0,3611.0,1.0
-0.175,0.097,-0.359,0.002,0.002,0.001,3954.0,3725.0,1.0
-0.069,0.09,-0.237,0.098,0.001,0.001,4586.0,3729.0,1.0
0.001,0.087,-0.167,0.162,0.001,0.001,4352.0,3298.0,1.0
0.012,0.087,-0.162,0.161,0.001,0.001,4551.0,3675.0,1.0
0.135,0.091,-0.029,0.312,0.001,0.001,3996.0,3977.0,1.0
-0.11,0.094,-0.288,0.071,0.001,0.001,4118.0,3593.0,1.0
-0.261,0.109,-0.478,-0.073,0.002,0.001,4073.0,3874.0,1.0
0.049,0.091,-0.136,0.205,0.001,0.001,4631.0,4071.0,1.0
0.161,0.094,-0.008,0.344,0.001,0.001,4016.0,3683.0,1.0
-0.002,0.093,-0.166,0.19,0.001,0.001,3896.0,3752.0,1.0
-0.141,0.097,-0.319,0.042,0.001,0.001,4227.0,3947.0,1.0
0.079,0.089,-0.085,0.243,0.001,0.001,4507.0,3723.0,1.0
0.051,0.088,-0.12,0.211,0.001,0.001,4337.0,3943.0,1.0
-0.004,0.091,-0.176,0.164,0.001,0.001,4607.0,3555.0,1.0
-0.004,0.092,-0.181,0.159,0.001,0.001,4093.0,3974.0,1.0
-0.172,0.102,-0.375,0.008,0.002,0.001,4355.0,3297.0,1.0
-0.113,0.098,-0.295,0.075,0.001,0.001,4450.0,3687.0,1.0
0.008,0.094,-0.162,0.191,0.002,0.001,3823.0,3292.0,1.0
0.037,0.088,-0.134,0.2,0.001,0.001,4547.0,3522.0,1.0
0.059,0.089,-0.113,0.221,0.001,0.001,4234.0,3680.0,1.0
0.113,0.09,-0.057,0.282,0.001,0.001,4097.0,3462.0,1.0
0.023,0.089,-0.142,0.193,0.001,0.001,4452.0,3732.0,1.0
-0.064,0.59,-1.174,1.05,0.009,0.009,3993.0,3183.0,1.0
0.057,0.588,-1.1,1.116,0.009,0.009,4014.0,3079.0,1.0
0.035,0.588,-1.075,1.123,0.009,0.009,3897.0,3273.0,1.0
-0.109,0.587,-1.204,0.966,0.009,0.009,4063.0,3230.0,1.0
0.248,0.59,-0.882,1.337,0.009,0.009,3974.0,3093.0,1.0
-0.075,0.583,-1.166,1.022,0.009,0.009,4086.0,2960.0,1.0
0.18,0.589,-0.971,1.231,0.009,0.009,3955.0,3021.0,1.0
0.106,0.586,-1.001,1.203,0.009,0.009,4001.0,3094.0,1.0
0.171,0.588,-0.906,1.315,0.009,0.009,3976.0,3001.0,1.0
-0.132,0.591,-1.261,0.942,0.009,0.009,3973.0,3030.0,1.0
-0.165,0.588,-1.327,0.88,0.009,0.009,3923.0,3127.0,1.0
-0.059,0.588,-1.152,1.042,0.009,0.009,3941.0,3056.0,1.0
0.011,0.587,-1.037,1.148,0.009,0.009,3976.0,3125.0,1.0
0.021,0.586,-1.104,1.079,0.009,0.009,4014.0,3158.0,1.0
0.145,0.587,-1.002,1.211,0.009,0.009,3953.0,3068.0,1.0
-0.101,0.587,-1.237,0.953,0.009,0.009,4047.0,3182.0,1.0
-0.251,0.59,-1.344,0.858,0.009,0.009,4045.0,2991.0,1.0
0.058,0.584,-1.134,1.083,0.009,0.009,4057.0,2989.0,1.0
0.17,0.588,-0.934,1.28,0.009,0.009,3970.0,3048.0,1.0
0.007,0.589,-1.165,1.04,0.009,0.009,3966.0,3070.0,1.0
-0.132,0.59,-1.26,0.967,0.009,0.009,3971.0,3146.0,1.0
0.088,0.587,-1.057,1.146,0.009,0.009,4035.0,3054.0,1.0
0.06,0.588,-1.054,1.133,0.009,0.009,4005.0,3004.0,1.0
0.005,0.585,-1.094,1.093,0.009,0.009,3961.0,3050.0,1.0
0.005,0.588,-1.144,1.051,0.009,0.009,3956.0,3151.0,1.0
-0.162,0.587,-1.346,0.862,0.009,0.009,3999.0,3141.0,1.0
-0.104,0.59,-1.251,0.959,0.009,0.009,3989.0,3221.0,1.0
0.017,0.586,-1.105,1.085,0.009,0.009,4077.0,3079.0,1.0
0.047,0.586,-1.093,1.093,0.009,0.009,4010.0,3027.0,1.0
0.069,0.586,-1.064,1.146,0.009,0.009,3955.0,3169.0,1.0
0.122,0.589,-1.049,1.166,0.009,0.009,3977.0,3079.0,1.0
0.032,0.587,-1.018,1.18,0.009,0.009,4072.0,3079.0,1.0
-0.032,0.636,-1.171,1.218,0.011,0.009,3566.0,3021.0,1.0
0.037,0.643,-1.167,1.249,0.011,0.009,3655.0,3251.0,1.0
0.022,0.642,-1.193,1.209,0.011,0.009,3575.0,3207.0,1.0
-0.055,0.642,-1.298,1.106,0.011,0.009,3523.0,3274.0,1.0
0.136,0.664,-1.045,1.415,0.011,0.009,3458.0,3102.0,1.0
-0.039,0.635,-1.215,1.183,0.01,0.009,3668.0,3116.0,1.0
0.101,0.649,-1.073,1.351,0.011,0.009,3525.0,3113.0,1.0
0.064,0.644,-1.17,1.241,0.011,0.009,3525.0,2865.0,1.0
0.095,0.648,-1.142,1.28,0.011,0.009,3458.0,3175.0,1.0
-0.061,0.656,-1.242,1.238,0.011,0.009,3521.0,3052.0,1.0
-0.086,0.648,-1.272,1.124,0.011,0.009,3392.0,3393.0,1.0
-0.029,0.643,-1.337,1.081,0.011,0.009,3596.0,3314.0,1.0
0.012,0.644,-1.176,1.205,0.011,0.009,3695.0,3166.0,1.0
0.016,0.63,-1.217,1.146,0.011,0.009,3577.0,3091.0,1.0
0.084,0.648,-1.133,1.27,0.011,0.009,3506.0,3374.0,1.0
-0.05,0.643,-1.22,1.209,0.011,0.009,3478.0,3142.0,1.0
-0.124,0.663,-1.421,1.07,0.012,0.009,3215.0,3156.0,1.0
0.04,0.644,-1.181,1.242,0.011,0.009,3624.0,3209.0,1.0
0.097,0.649,-1.146,1.27,0.011,0.009,3498.0,3262.0,1.0
0.005,0.642,-1.136,1.247,0.011,0.009,3616.0,3207.0,1.0
-0.064,0.643,-1.253,1.156,0.011,0.009,3469.0,3182.0,1.0
0.057,0.639,-1.173,1.195,0.011,0.009,3562.0,3187.0,1.0
0.04,0.641,-1.094,1.295,0.011,0.009,3540.0,3157.0,1.0
0.008,0.639,-1.141,1.258,0.011,0.01,3593.0,2943.0,1.0
0.008,0.644,-1.201,1.2,0.011,0.01,3551.0,3365.0,1.0
-0.079,0.66,-1.375,1.137,0.011,0.009,3362.0,3002.0,1.0
-0.054,0.643,-1.278,1.164,0.011,0.009,3466.0,3027.0,1.0
0.01,0.639,-1.165,1.214,0.011,0.009,3564.0,3043.0,1.0
0.028,0.637,-1.111,1.271,0.011,0.009,3540.0,3248.0,1.0
0.04,0.647,-1.217,1.208,0.011,0.009,3608.0,3065.0,1.0
0.07,0.649,-1.196,1.236,0.011,0.009,3590.0,3248.0,1.0
0.021,0.644,-1.179,1.203,0.01,0.009,3770.0,3350.0,1.0
-0.002,0.642,-1.253,1.123,0.011,0.01,3641.0,3124.0,1.0
0.071,0.637,-1.075,1.277,0.011,0.009,3472.0,2958.0,1.0
0.057,0.643,-1.193,1.201,0.011,0.01,3574.0,2939.0,1.0
-0.018,0.646,-1.284,1.126,0.011,0.01,3581.0,3001.0,1.0
0.173,0.655,-1.159,1.318,0.011,0.009,3391.0,2904.0,1.0
0.0,0.638,-1.254,1.105,0.011,0.009,3537.0,2825.0,1.0
0.14,0.647,-1.057,1.383,0.011,0.009,3463.0,2792.0,1.0
0.095,0.636,-1.111,1.252,0.011,0.01,3443.0,2703.0,1.0
0.137,0.651,-1.17,1.265,0.011,0.01,3533.0,3030.0,1.0
-0.032,0.643,-1.271,1.11,0.011,0.01,3257.0,2753.0,1.0
-0.05,0.657,-1.298,1.136,0.011,0.01,3344.0,2936.0,1.0
0.009,0.642,-1.151,1.221,0.011,0.01,3547.0,2813.0,1.0
0.044,0.644,-1.221,1.176,0.011,0.01,3680.0,3117.0,1.0
0.049,0.637,-1.149,1.241,0.011,0.01,3651.0,2980.0,1.0
0.118,0.643,-1.08,1.32,0.011,0.01,3521.0,2901.0,1.0
-0.02,0.645,-1.233,1.162,0.011,0.01,3551.0,3114.0,1.0
-0.085,0.664,-1.312,1.15,0.012,0.01,3076.0,2929.0,1.0
0.07,0.638,-1.177,1.234,0.011,0.01,3533.0,3104.0,1.0
0.133,0.644,-1.095,1.358,0.011,0.01,3496.0,2931.0,1.0
0.038,0.642,-1.175,1.222,0.011,0.01,3617.0,2929.0,1.0
-0.032,0.647,-1.277,1.135,0.011,0.01,3500.0,2996.0,1.0
0.083,0.644,-1.115,1.309,0.011,0.01,3591.0,3055.0,1.0
0.073,0.645,-1.237,1.184,0.011,0.01,3561.0,2921.0,1.0
0.039,0.639,-1.173,1.203,0.011,0.01,3594.0,3076.0,1.0
0.044,0.63,-1.179,1.167,0.011,0.009,3514.0,2830.0,1.0
-0.048,0.653,-1.301,1.118,0.011,0.01,3331.0,2768.0,1.0
-0.017,0.647,-1.254,1.128,0.011,0.01,3436.0,3163.0,1.0
0.05,0.643,-1.181,1.233,0.011,0.01,3556.0,2873.0,1.0
0.066,0.635,-1.132,1.252,0.011,0.01,3459.0,2949.0,1.0
0.075,0.637,-1.245,1.166,0.011,0.01,3502.0,2930.0,1.0
0.111,0.637,-1.114,1.248,0.011,0.01,3546.0,2957.0,1.0
0.053,0.646,-1.2,1.214,0.011,0.01,3632.0,3181.0,1.0
-0.069,0.643,-1.244,1.163,0.011,0.009,3657.0,3357.0,1.0
0.001,0.643,-1.236,1.203,0.011,0.009,3664.0,3051.0,1.0
-0.012,0.629,-1.162,1.185,0.01,0.009,3595.0,3425.0,1.0
-0.102,0.638,-1.259,1.112,0.011,0.009,3588.0,3507.0,1.0
0.103,0.652,-1.051,1.367,0.011,0.009,3365.0,3447.0,1.0
-0.077,0.631,-1.335,1.037,0.011,0.009,3585.0,3210.0,1.0
0.062,0.646,-1.162,1.279,0.011,0.009,3466.0,3057.0,1.0
0.025,0.641,-1.164,1.235,0.011,0.009,3654.0,3191.0,1.0
0.061,0.645,-1.233,1.204,0.011,0.009,3379.0,3241.0,1.0
-0.102,0.644,-1.349,1.058,0.011,0.009,3514.0,3322.0,1.0
-0.127,0.639,-1.326,1.067,0.011,0.009,3344.0,3238.0,1.0
-0.066,0.63,-1.246,1.121,0.011,0.009,3544.0,3085.0,1.0
-0.03,0.633,-1.192,1.158,0.011,0.009,3574.0,3217.0,1.0
-0.024,0.635,-1.214,1.174,0.011,0.009,3641.0,3168.0,1.0
0.049,0.64,-1.229,1.181,0.011,0.009,3560.0,3158.0,1.0
-0.092,0.636,-1.262,1.117,0.011,0.009,3635.0,3103.0,1.0
-0.168,0.654,-1.401,1.048,0.011,0.009,3276.0,3039.0,1.0
0.003,0.634,-1.196,1.187,0.011,0.009,3501.0,3442.0,1.0
0.063,0.645,-1.142,1.245,0.011,0.009,3491.0,3272.0,1.0
-0.028,0.641,-1.227,1.18,0.011,0.009,3651.0,3392.0,1.0
-0.112,0.648,-1.312,1.115,0.011,0.009,3467.0,3277.0,1.0
0.022,0.641,-1.214,1.191,0.011,0.009,3551.0,3489.0,1.0
0.001,0.635,-1.178,1.221,0.011,0.009,3554.0,3172.0,1.0
-0.029,0.632,-1.248,1.106,0.011,0.009,3548.0,3144.0,1.0
-0.031,0.637,-1.219,1.181,0.01,0.009,3759.0,3489.0,1.0
-0.129,0.635,-1.375,1.024,0.011,0.009,3410.0,2917.0,1.0
-0.093,0.645,-1.267,1.114,0.011,0.009,3675.0,3581.0,1.0
-0.028,0.641,-1.212,1.19,0.011,0.01,3542.0,3198.0,1.0
-0.006,0.635,-1.14,1.247,0.011,0.009,3589.0,3467.0,1.0
0.011,0.631,-1.133,1.236,0.011,0.01,3609.0,3303.0,1.0
0.032,0.636,-1.117,1.287,0.011,0.009,3472.0,3158.0,1.0
-0.011,0.63,-1.199,1.139,0.01,0.009,3629.0,3133.0,1.0
0.06,0.038,-0.012,0.131,0.0,0.0,7793.0,3177.0,1.0
3.075,0.027,3.024,3.124,0.0,0.0,7398.0,2922.0,1.0
-0.079,0.6,-1.205,1.041,0.009,0.009,4006.0,3074.0,1.0
-0.012,0.599,-1.141,1.094,0.011,0.008,3183.0,3008.0,1.0
0.051,0.605,-1.035,1.235,0.01,0.009,3451.0,2932.0,1.0
0.047,0.607,-1.137,1.12,0.011,0.01,3346.0,2921.0,1.0
0.01,0.613,-1.058,1.248,0.011,0.009,3397.0,3119.0,1.0
-0.03,0.603,-1.157,1.111,0.01,0.009,3400.0,3097.0,1.0
0.242,0.126,0.025,0.463,0.003,0.002,1876.0,2826.0,1.0
0.241,0.124,0.025,0.457,0.003,0.002,1811.0,2396.0,1.0
0.245,0.125,0.038,0.475,0.003,0.002,2033.0,2450.0,1.0
0.211,0.112,0.016,0.408,0.003,0.002,1872.0,3096.0,1.0
0.21,0.111,0.016,0.403,0.002,0.002,2004.0,2755.0,1.0
0.214,0.112,0.02,0.407,0.002,0.002,2248.0,2940.0,1.0
