mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
-0.108,0.698,-1.379,1.219,0.013,0.01,2693.0,2956.0,1.0
0.122,0.711,-1.116,1.522,0.014,0.01,2457.0,3029.0,1.0
-0.131,0.706,-1.446,1.189,0.014,0.01,2651.0,2822.0,1.0
-0.013,0.688,-1.258,1.296,0.013,0.01,2710.0,2830.0,1.0
0.04,0.686,-1.228,1.338,0.014,0.01,2578.0,3079.0,1.0
0.183,0.724,-1.049,1.63,0.016,0.011,2176.0,2766.0,1.0
0.119,0.695,-1.164,1.409,0.014,0.01,2417.0,2912.0,1.0
-0.01,0.687,-1.319,1.277,0.013,0.011,2877.0,2722.0,1.0
-0.017,0.686,-1.244,1.336,0.013,0.01,2749.0,2917.0,1.0
-0.083,0.689,-1.367,1.219,0.013,0.01,2784.0,2972.0,1.0
0.042,0.694,-1.283,1.303,0.013,0.01,2667.0,3036.0,1.0
0.009,0.691,-1.23,1.323,0.013,0.01,2737.0,3022.0,1.0
-0.003,0.691,-1.254,1.325,0.013,0.01,2831.0,2900.0,1.0
-0.099,0.695,-1.367,1.212,0.013,0.01,2893.0,2849.0,1.0
-0.056,0.688,-1.301,1.291,0.013,0.01,2761.0,2983.0,1.0
0.091,0.698,-1.12,1.48,0.014,0.01,2638.0,2756.0,1.0
-0.134,0.682,-1.343,1.21,0.013,0.009,2622.0,3238.0,1.0
-0.054,0.685,-1.335,1.225,0.013,0.01,2742.0,2815.0,1.0
-0.2,0.721,-1.504,1.195,0.015,0.011,2310.0,2818.0,1.0
-0.067,0.692,-1.288,1.322,0.013,0.01,2710.0,2866.0,1.0
0.087,0.685,-1.171,1.371,0.013,0.01,2632.0,2833.0,1.0
0.018,0.687,-1.217,1.372,0.013,0.01,2802.0,2838.0,1.0
0.001,0.679,-1.226,1.274,0.013,0.01,2836.0,3068.0,1.0
0.008,0.689,-1.26,1.312,0.013,0.01,2761.0,2999.0,1.0
0.135,0.703,-1.088,1.548,0.014,0.01,2507.0,3061.0,1.0
-0.057,0.694,-1.39,1.242,0.013,0.01,2832.0,2830.0,1.0
0.121,0.709,-1.206,1.419,0.014,0.01,2421.0,2739.0,1.0
-0.066,0.684,-1.328,1.251,0.012,0.009,3131.0,2955.0,1.0
-0.078,0.678,-1.421,1.132,0.012,0.01,3178.0,2756.0,1.0
0.061,0.7,-1.278,1.378,0.014,0.01,2615.0,2915.0,1.0
0.084,0.705,-1.301,1.329,0.014,0.01,2674.0,2959.0,1.0
-0.144,0.685,-1.459,1.116,0.012,0.01,3118.0,2896.0,1.0
-0.178,0.688,-1.441,1.138,0.013,0.009,2962.0,2909.0,1.0
0.036,0.694,-1.233,1.387,0.013,0.01,2889.0,3166.0,1.0
-0.205,0.694,-1.515,1.099,0.013,0.009,2926.0,2971.0,1.0
-0.083,0.681,-1.378,1.189,0.012,0.01,3262.0,3006.0,1.0
-0.038,0.685,-1.499,1.124,0.012,0.01,3143.0,3147.0,1.0
0.09,0.725,-1.35,1.361,0.014,0.01,2578.0,2749.0,1.0
0.035,0.689,-1.244,1.328,0.013,0.011,2672.0,2609.0,1.0
-0.078,0.682,-1.286,1.264,0.012,0.01,3109.0,2810.0,1.0
-0.09,0.681,-1.334,1.245,0.012,0.01,3252.0,3013.0,1.0
-0.151,0.689,-1.417,1.167,0.012,0.009,3138.0,2819.0,1.0
-0.032,0.681,-1.317,1.232,0.012,0.009,3225.0,2937.0,1.0
-0.06,0.676,-1.237,1.287,0.012,0.01,3175.0,2850.0,1.0
-0.075,0.681,-1.289,1.281,0.012,0.01,3027.0,2901.0,1.0
-0.163,0.68,-1.403,1.151,0.012,0.009,3048.0,2617.0,1.0
-0.121,0.675,-1.408,1.138,0.012,0.01,2966.0,2723.0,1.0
0.016,0.69,-1.252,1.37,0.013,0.01,2819.0,2815.0,1.0
-0.199,0.701,-1.56,1.074,0.013,0.01,2989.0,2707.0,1.0
-0.119,0.687,-1.478,1.129,0.012,0.009,3223.0,3185.0,1.0
-0.269,0.71,-1.601,1.043,0.014,0.01,2503.0,2570.0,1.0
-0.133,0.688,-1.42,1.175,0.012,0.01,3147.0,2587.0,1.0
0.009,0.689,-1.208,1.385,0.013,0.011,2960.0,2773.0,1.0
-0.055,0.676,-1.293,1.282,0.012,0.01,3090.0,2914.0,1.0
-0.067,0.681,-1.38,1.175,0.012,0.009,3310.0,3163.0,1.0
-0.066,0.683,-1.356,1.21,0.012,0.01,3114.0,2528.0,1.0
0.043,0.699,-1.321,1.303,0.013,0.01,2725.0,2825.0,1.0
-0.136,0.674,-1.414,1.133,0.012,0.01,2970.0,2845.0,1.0
0.038,0.692,-1.243,1.368,0.013,0.01,2922.0,2866.0,1.0
0.085,0.673,-1.139,1.388,0.012,0.01,3135.0,2813.0,1.0
0.076,0.669,-1.195,1.283,0.012,0.009,3151.0,3044.0,1.0
0.247,0.682,-1.055,1.541,0.013,0.009,2881.0,3159.0,1.0
0.245,0.697,-1.1,1.524,0.013,0.009,2750.0,3141.0,1.0
0.015,0.673,-1.282,1.218,0.013,0.009,2848.0,3251.0,1.0
-0.017,0.682,-1.247,1.318,0.013,0.01,2849.0,2656.0,1.0
0.208,0.678,-1.013,1.538,0.013,0.009,2928.0,3086.0,1.0
-0.032,0.695,-1.417,1.231,0.013,0.01,2666.0,2968.0,1.0
0.074,0.67,-1.155,1.339,0.012,0.009,3111.0,3484.0,1.0
0.122,0.659,-1.069,1.403,0.012,0.009,3053.0,3101.0,1.0
0.277,0.695,-1.013,1.56,0.013,0.01,2660.0,3124.0,1.0
0.202,0.682,-1.103,1.454,0.012,0.01,2990.0,3152.0,1.0
0.078,0.668,-1.151,1.371,0.012,0.009,3184.0,3422.0,1.0
0.067,0.674,-1.209,1.321,0.012,0.009,2937.0,2730.0,1.0
0.002,0.686,-1.294,1.3,0.013,0.009,2734.0,3210.0,1.0
0.127,0.671,-1.226,1.322,0.012,0.009,3120.0,2762.0,1.0
0.097,0.668,-1.087,1.431,0.012,0.009,3250.0,3335.0,1.0
0.082,0.672,-1.079,1.45,0.012,0.01,3017.0,2713.0,1.0
0.001,0.685,-1.331,1.23,0.013,0.009,2743.0,3233.0,1.0
0.034,0.684,-1.296,1.281,0.012,0.01,3059.0,3442.0,1.0
0.176,0.681,-1.127,1.423,0.012,0.009,3063.0,3050.0,1.0
-0.039,0.693,-1.416,1.18,0.014,0.01,2589.0,2998.0,1.0
0.037,0.679,-1.273,1.308,0.013,0.009,2956.0,3157.0,1.0
-0.081,0.718,-1.469,1.208,0.016,0.011,2108.0,2636.0,1.0
0.021,0.675,-1.194,1.334,0.013,0.009,2840.0,3393.0,1.0
0.17,0.673,-1.07,1.42,0.012,0.009,3074.0,3212.0,1.0
0.097,0.668,-1.162,1.328,0.012,0.009,3134.0,3015.0,1.0
0.086,0.673,-1.283,1.278,0.012,0.009,3087.0,3375.0,1.0
0.091,0.67,-1.153,1.354,0.011,0.009,3397.0,3192.0,1.0
0.218,0.677,-1.023,1.466,0.013,0.009,2881.0,3019.0,1.0
0.03,0.681,-1.284,1.303,0.012,0.01,3110.0,3181.0,1.0
0.202,0.676,-1.094,1.443,0.012,0.009,3365.0,3235.0,1.0
-0.109,0.931,-1.914,1.618,0.01,0.016,8451.0,3201.0,1.0
0.04,0.927,-1.722,1.757,0.01,0.015,8389.0,3215.0,1.0
-0.127,0.937,-1.826,1.638,0.01,0.017,8085.0,2945.0,1.0
-0.037,0.937,-1.687,1.84,0.01,0.016,8245.0,3138.0,1.0
0.538,0.994,-1.338,2.34,0.013,0.015,5586.0,3222.0,1.0
-0.144,0.909,-1.735,1.691,0.01,0.016,8119.0,3069.0,1.0
0.279,0.946,-1.522,2.075,0.011,0.016,7906.0,3049.0,1.0
0.181,0.934,-1.653,1.884,0.01,0.016,8115.0,2902.0,1.0
0.331,0.952,-1.356,2.215,0.011,0.015,7348.0,3304.0,1.0
-0.233,0.927,-1.992,1.496,0.011,0.016,7760.0,3074.0,1.0
-0.236,0.934,-2.001,1.545,0.011,0.016,7157.0,2625.0,1.0
-0.317,0.978,-2.017,1.603,0.012,0.017,6684.0,3238.0,1.0
-0.027,0.921,-1.709,1.756,0.01,0.016,9048.0,2875.0,1.0
0.112,0.926,-1.691,1.777,0.01,0.016,8760.0,3079.0,1.0
0.269,0.923,-1.429,2.055,0.011,0.015,7676.0,2952.0,1.01
-0.384,0.959,-2.098,1.429,0.013,0.015,5578.0,3306.0,1.0
-0.428,1.013,-2.382,1.484,0.013,0.015,6279.0,2987.0,1.0
-0.051,0.947,-1.699,1.837,0.01,0.017,8692.0,2606.0,1.0
0.237,0.965,-1.607,2.049,0.011,0.016,7736.0,3072.0,1.0
-0.013,0.929,-1.88,1.59,0.01,0.017,8757.0,2937.0,1.0
-0.279,0.982,-2.093,1.584,0.011,0.017,8351.0,2956.0,1.0
0.283,0.944,-1.425,2.103,0.011,0.014,7684.0,3351.0,1.0
0.009,0.908,-1.613,1.817,0.01,0.015,7827.0,3176.0,1.0
0.031,0.938,-1.787,1.691,0.009,0.018,9848.0,2672.0,1.0
0.065,0.943,-1.729,1.834,0.011,0.018,7883.0,2559.0,1.0
-0.347,0.959,-2.211,1.395,0.011,0.015,8153.0,3150.0,1.0
-0.197,0.967,-1.937,1.707,0.01,0.017,9384.0,2860.0,1.0
-0.075,0.939,-1.836,1.718,0.01,0.016,9115.0,3039.0,1.0
0.012,0.939,-1.658,1.824,0.01,0.016,9379.0,2842.0,1.0
0.03,0.963,-1.799,1.85,0.01,0.017,9199.0,2848.0,1.0
0.258,0.93,-1.532,1.911,0.011,0.015,6781.0,3085.0,1.0
0.095,0.927,-1.704,1.774,0.01,0.016,9182.0,2844.0,1.0
-0.098,0.947,-1.889,1.686,0.011,0.017,7575.0,2887.0,1.0
0.037,0.92,-1.693,1.798,0.011,0.017,7308.0,2710.0,1.0
-0.125,0.956,-2.041,1.57,0.011,0.017,7628.0,2965.0,1.0
-0.027,0.935,-1.732,1.824,0.011,0.017,7284.0,2493.0,1.0
0.557,1.028,-1.38,2.44,0.015,0.015,4814.0,3392.0,1.0
-0.119,0.907,-1.854,1.548,0.01,0.017,7846.0,2991.0,1.0
0.313,0.944,-1.545,1.963,0.011,0.017,7265.0,2463.0,1.0
0.199,0.941,-1.656,1.925,0.01,0.016,8946.0,2869.0,1.0
0.313,0.951,-1.431,2.084,0.011,0.014,7492.0,3449.0,1.0
-0.243,0.924,-1.984,1.483,0.011,0.015,6989.0,3112.0,1.0
-0.253,0.904,-2.048,1.326,0.01,0.014,7600.0,3110.0,1.0
-0.329,0.961,-1.963,1.654,0.012,0.015,6059.0,2919.0,1.0
-0.013,0.903,-1.71,1.692,0.01,0.015,8739.0,3296.0,1.0
0.146,0.935,-1.585,1.945,0.011,0.017,7252.0,2991.0,1.0
0.274,0.97,-1.508,2.152,0.012,0.017,6798.0,2488.0,1.0
-0.397,0.971,-2.208,1.413,0.012,0.015,6836.0,3247.0,1.0
-0.446,0.98,-2.191,1.466,0.012,0.014,6828.0,3578.0,1.0
-0.052,0.917,-1.741,1.745,0.01,0.017,7698.0,2796.0,1.0
0.247,0.939,-1.44,2.121,0.011,0.016,7295.0,2853.0,1.0
0.005,0.96,-1.806,1.798,0.011,0.018,7744.0,2728.0,1.0
-0.285,0.928,-2.075,1.365,0.011,0.015,6716.0,2690.0,1.0
0.303,0.939,-1.444,2.073,0.01,0.014,8283.0,3348.0,1.0
0.017,0.896,-1.618,1.714,0.01,0.016,7861.0,2859.0,1.0
0.029,0.924,-1.675,1.797,0.011,0.016,7673.0,2724.0,1.0
0.082,0.92,-1.687,1.798,0.011,0.016,7333.0,2675.0,1.0
-0.358,0.977,-2.12,1.569,0.011,0.016,8243.0,3165.0,1.0
-0.191,0.939,-1.922,1.685,0.011,0.017,7729.0,2543.0,1.0
-0.073,0.914,-1.784,1.668,0.01,0.015,8489.0,3033.0,1.0
0.041,0.929,-1.738,1.771,0.01,0.018,8327.0,2617.0,1.0
0.05,0.915,-1.66,1.723,0.01,0.016,7640.0,2722.0,1.0
0.306,0.948,-1.506,2.082,0.011,0.016,7791.0,3246.0,1.0
0.095,0.925,-1.692,1.775,0.01,0.018,9072.0,2506.0,1.0
-0.083,0.891,-1.713,1.616,0.009,0.015,8887.0,3138.0,1.0
0.051,0.906,-1.7,1.688,0.011,0.018,7188.0,2779.0,1.0
-0.098,0.928,-1.845,1.692,0.011,0.017,7298.0,2419.0,1.0
-0.023,0.924,-1.807,1.644,0.01,0.016,8035.0,3044.0,1.0
0.522,1.04,-1.54,2.36,0.015,0.016,4841.0,2910.0,1.0
-0.125,0.909,-1.754,1.686,0.01,0.016,7728.0,3277.0,1.0
0.298,0.919,-1.429,2.058,0.01,0.016,7849.0,2705.0,1.0
0.183,0.921,-1.572,1.889,0.011,0.014,7244.0,3386.0,1.0
0.332,0.981,-1.598,2.07,0.012,0.017,7328.0,2822.0,1.0
-0.256,0.955,-1.959,1.66,0.011,0.016,7270.0,2819.0,1.0
-0.247,0.922,-1.955,1.517,0.01,0.015,8136.0,3226.0,1.0
-0.312,0.951,-2.032,1.585,0.011,0.015,6878.0,3228.0,1.0
-0.004,0.903,-1.72,1.707,0.01,0.015,8326.0,3002.0,1.0
0.169,0.926,-1.605,1.858,0.01,0.015,7895.0,3105.0,1.0
0.292,0.958,-1.428,2.16,0.011,0.017,8198.0,3240.0,1.0
-0.419,0.951,-2.146,1.427,0.012,0.014,6264.0,3020.0,1.0
-0.449,0.96,-2.227,1.382,0.013,0.014,5198.0,2791.0,1.0
-0.04,0.911,-1.703,1.687,0.009,0.015,9418.0,3208.0,1.0
0.257,0.958,-1.603,2.006,0.011,0.017,7677.0,3055.0,1.0
0.017,0.893,-1.662,1.636,0.01,0.014,8721.0,3304.0,1.0
-0.28,0.934,-1.962,1.536,0.011,0.015,7444.0,3192.0,1.0
0.294,0.951,-1.6,2.025,0.011,0.016,7886.0,2737.0,1.0
0.052,0.912,-1.585,1.829,0.01,0.015,8507.0,3154.0,1.0
0.056,0.959,-1.773,1.779,0.01,0.018,10008.0,2991.0,1.0
0.081,0.917,-1.7,1.747,0.01,0.017,8653.0,2702.0,1.0
-0.359,0.979,-2.09,1.596,0.011,0.016,7458.0,3131.0,1.0
-0.181,0.903,-1.816,1.595,0.01,0.015,7682.0,2566.0,1.0
-0.081,0.932,-1.833,1.65,0.01,0.017,7862.0,2929.0,1.0
0.066,0.943,-1.687,1.841,0.009,0.017,10765.0,2774.0,1.0
0.063,0.933,-1.686,1.775,0.01,0.015,8315.0,3399.0,1.0
0.276,0.956,-1.514,2.083,0.011,0.015,7554.0,3165.0,1.0
0.1,0.916,-1.683,1.795,0.009,0.016,9794.0,2902.0,1.0
0.328,0.217,0.0,0.706,0.003,0.002,4259.0,2592.0,1.0
0.339,0.224,0.0,0.733,0.003,0.002,4389.0,2750.0,1.0
0.327,0.221,0.0,0.721,0.003,0.002,3938.0,2604.0,1.0
0.328,0.222,0.0,0.718,0.003,0.002,3777.0,2734.0,1.0
0.353,0.257,0.0,0.792,0.005,0.004,2662.0,3040.0,1.0
0.332,0.225,0.0,0.735,0.003,0.002,3937.0,2619.0,1.0
0.342,0.233,0.0,0.755,0.004,0.003,3477.0,2559.0,1.0
0.343,0.228,0.0,0.744,0.004,0.003,3517.0,3235.0,1.0
0.35,0.235,0.0,0.769,0.004,0.003,3460.0,2896.0,1.0
0.325,0.227,0.001,0.733,0.004,0.003,3449.0,2663.0,1.0
0.321,0.226,0.0,0.727,0.004,0.003,3490.0,2724.0,1.0
0.313,0.228,0.0,0.73,0.004,0.003,3472.0,2579.0,1.0
0.331,0.225,0.001,0.733,0.003,0.002,4532.0,3035.0,1.0
0.342,0.229,0.002,0.752,0.003,0.002,4379.0,2585.0,1.0
0.344,0.227,0.0,0.738,0.004,0.003,3217.0,2338.0,1.0
0.314,0.238,0.0,0.756,0.004,0.003,2893.0,2501.0,1.0
0.312,0.24,0.0,0.751,0.005,0.003,2420.0,2646.0,1.0
0.333,0.223,0.001,0.724,0.003,0.002,3962.0,2513.0,1.0
0.348,0.232,0.0,0.753,0.004,0.003,3737.0,3188.0,1.0
0.332,0.225,0.001,0.732,0.003,0.002,3905.0,2656.0,1.0
0.319,0.228,0.0,0.731,0.004,0.003,3335.0,2915.0,1.0
0.351,0.239,0.001,0.769,0.004,0.003,2738.0,2504.0,1.0
0.336,0.22,0.001,0.71,0.003,0.002,4549.0,2942.0,1.0
0.339,0.22,0.001,0.712,0.003,0.002,4665.0,2446.0,1.0
0.333,0.224,0.0,0.717,0.003,0.002,3656.0,1971.0,1.0
0.32,0.229,0.0,0.741,0.004,0.003,2978.0,2576.0,1.0
0.325,0.228,0.0,0.725,0.003,0.002,4401.0,2397.0,1.0
0.329,0.226,0.0,0.717,0.003,0.002,4122.0,2239.0,1.0
0.334,0.224,0.0,0.735,0.003,0.002,4806.0,2328.0,1.0
0.337,0.229,0.0,0.743,0.004,0.003,3617.0,2138.0,1.0
0.342,0.233,0.0,0.757,0.004,0.003,3720.0,2448.0,1.0
0.343,0.227,0.0,0.742,0.004,0.003,3620.0,3192.0,1.0
0.33,0.221,0.0,0.72,0.003,0.002,3886.0,2356.0,1.0
0.329,0.223,0.0,0.735,0.003,0.002,4214.0,2533.0,1.0
0.337,0.225,0.0,0.742,0.003,0.002,3787.0,2585.0,1.0
0.333,0.225,0.0,0.733,0.003,0.003,3847.0,2509.0,1.0
0.33,0.252,0.0,0.789,0.005,0.003,2511.0,2565.0,1.0
0.336,0.227,0.0,0.731,0.003,0.002,4355.0,2910.0,1.0
0.33,0.233,0.0,0.747,0.004,0.003,3887.0,2591.0,1.0
0.328,0.227,0.0,0.723,0.003,0.002,3475.0,2411.0,1.0
0.323,0.228,0.0,0.727,0.004,0.003,3398.0,3060.0,1.0
0.332,0.234,0.0,0.746,0.004,0.003,3555.0,2383.0,1.0
0.332,0.229,0.0,0.743,0.004,0.003,3648.0,2366.0,1.0
0.346,0.236,0.0,0.755,0.004,0.003,3430.0,2456.0,1.0
0.334,0.229,0.002,0.741,0.003,0.002,4383.0,2762.0,1.0
0.33,0.23,0.0,0.735,0.003,0.002,4502.0,2811.0,1.0
0.329,0.227,0.0,0.742,0.004,0.003,3463.0,2207.0,1.0
0.337,0.243,0.0,0.765,0.004,0.003,2964.0,2706.0,1.0
0.339,0.243,0.0,0.772,0.005,0.003,2608.0,2926.0,1.0
0.333,0.226,0.001,0.739,0.003,0.002,4498.0,2834.0,1.0
0.327,0.225,0.001,0.728,0.004,0.003,3451.0,2702.0,1.0
0.334,0.221,0.0,0.722,0.003,0.002,3863.0,2534.0,1.0
0.333,0.232,0.0,0.748,0.004,0.003,3311.0,2829.0,1.0
0.325,0.23,0.001,0.738,0.004,0.003,3593.0,2935.0,1.0
0.338,0.226,0.0,0.739,0.003,0.002,4569.0,3092.0,1.0
0.335,0.224,0.0,0.73,0.003,0.002,4671.0,2588.0,1.0
0.335,0.227,0.002,0.735,0.003,0.002,4544.0,2206.0,1.0
0.337,0.233,0.0,0.754,0.004,0.003,2674.0,2602.0,1.0
0.337,0.228,0.001,0.743,0.003,0.002,3834.0,2294.0,1.0
0.334,0.229,0.0,0.751,0.004,0.003,3427.0,2469.0,1.0
0.336,0.224,0.001,0.727,0.003,0.002,4562.0,2752.0,1.0
0.334,0.228,0.0,0.739,0.003,0.002,4463.0,2337.0,1.0
0.338,0.228,0.0,0.735,0.004,0.003,3443.0,2622.0,1.0
0.327,0.223,0.0,0.734,0.004,0.003,3454.0,2763.0,1.0
0.342,0.225,0.0,0.736,0.003,0.002,4270.0,3113.0,1.0
0.332,0.227,0.0,0.726,0.004,0.003,3695.0,2730.0,1.0
0.336,0.226,0.0,0.732,0.003,0.002,3817.0,2369.0,1.0
0.339,0.224,0.001,0.737,0.003,0.002,4889.0,2899.0,1.0
0.316,0.249,0.0,0.77,0.005,0.003,2485.0,3047.0,1.0
0.332,0.219,0.0,0.72,0.003,0.002,3723.0,2205.0,1.0
0.328,0.228,0.0,0.743,0.004,0.003,3184.0,2609.0,1.0
0.329,0.225,0.001,0.728,0.004,0.003,3567.0,2526.0,1.0
0.327,0.233,0.001,0.756,0.004,0.003,3576.0,2756.0,1.0
0.343,0.232,0.0,0.752,0.004,0.003,3990.0,2788.0,1.0
0.346,0.234,0.0,0.754,0.004,0.003,2995.0,2133.0,1.0
0.341,0.234,0.0,0.756,0.004,0.003,2635.0,2399.0,1.0
0.334,0.226,0.0,0.729,0.003,0.002,4186.0,2897.0,1.0
0.328,0.225,0.0,0.732,0.003,0.002,4194.0,2788.0,1.0
0.326,0.23,0.0,0.734,0.004,0.003,3410.0,2457.0,1.0
0.35,0.247,0.0,0.78,0.005,0.003,2874.0,3097.0,1.0
0.349,0.246,0.001,0.78,0.005,0.003,2434.0,2729.0,1.0
0.334,0.228,0.0,0.737,0.003,0.002,4543.0,2923.0,1.0
0.324,0.226,0.0,0.731,0.004,0.003,3598.0,2575.0,1.0
0.335,0.226,0.0,0.73,0.003,0.002,4112.0,2221.0,1.0
0.348,0.234,0.001,0.757,0.004,0.003,3756.0,2876.0,1.0
0.324,0.23,0.0,0.742,0.004,0.003,2766.0,2605.0,1.0
0.326,0.222,0.0,0.719,0.003,0.002,4150.0,2181.0,1.0
0.326,0.219,0.001,0.717,0.003,0.002,5078.0,3064.0,1.0
0.332,0.221,0.001,0.73,0.003,0.002,4621.0,2785.0,1.0
0.343,0.233,0.0,0.754,0.004,0.003,2904.0,2717.0,1.0
0.338,0.23,0.0,0.739,0.003,0.002,4187.0,2765.0,1.0
0.336,0.225,0.0,0.734,0.003,0.002,4355.0,2562.0,1.0
0.33,0.225,0.0,0.729,0.003,0.002,4388.0,2428.0,1.0
0.329,0.221,0.0,0.723,0.003,0.002,4292.0,2529.0,1.0
0.32,0.229,0.0,0.74,0.004,0.003,3264.0,2726.0,1.0
0.329,0.224,0.0,0.731,0.004,0.003,3441.0,3341.0,1.0
0.031,0.029,0.0,0.082,0.0,0.0,5312.0,2179.0,1.0
0.032,0.03,0.0,0.088,0.0,0.0,5650.0,2584.0,1.0
0.031,0.029,0.0,0.083,0.0,0.0,4931.0,2389.0,1.0
0.032,0.031,0.0,0.089,0.0,0.0,4961.0,2594.0,1.0
0.033,0.033,0.0,0.095,0.001,0.0,3544.0,2986.0,1.0
0.031,0.028,0.0,0.08,0.0,0.0,5105.0,2312.0,1.0
0.033,0.032,0.0,0.093,0.0,0.0,4129.0,2191.0,1.0
0.032,0.03,0.0,0.087,0.0,0.0,4747.0,2801.0,1.0
0.032,0.03,0.0,0.089,0.0,0.0,4583.0,2874.0,1.0
0.03,0.029,0.0,0.083,0.0,0.0,4549.0,2719.0,1.0
0.03,0.029,0.0,0.081,0.0,0.0,4122.0,2183.0,1.0
0.03,0.03,0.0,0.083,0.0,0.0,4722.0,2393.0,1.0
0.031,0.03,0.0,0.087,0.0,0.0,5661.0,2732.0,1.0
0.032,0.03,0.0,0.088,0.0,0.0,4999.0,2445.0,1.0
0.033,0.031,0.0,0.089,0.0,0.0,3824.0,1893.0,1.0
0.03,0.03,0.0,0.085,0.0,0.0,3331.0,2229.0,1.0
0.029,0.03,0.0,0.085,0.0,0.0,3161.0,2449.0,1.0
0.031,0.029,0.0,0.083,0.0,0.0,5001.0,2379.0,1.0
0.033,0.031,0.0,0.088,0.0,0.0,4877.0,2714.0,1.0
0.031,0.029,0.0,0.083,0.0,0.0,4420.0,2301.0,1.0
0.03,0.029,0.0,0.083,0.0,0.0,4281.0,2113.0,1.0
0.032,0.031,0.0,0.088,0.0,0.0,3569.0,2476.0,1.0
0.031,0.028,0.0,0.082,0.0,0.0,5327.0,2797.0,1.0
0.032,0.029,0.0,0.085,0.0,0.0,6044.0,2353.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,4380.0,1956.0,1.0
0.03,0.03,0.0,0.085,0.0,0.0,3854.0,2568.0,1.0
0.03,0.03,0.0,0.083,0.0,0.0,5431.0,2252.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,5616.0,2128.0,1.0
0.031,0.029,0.0,0.083,0.0,0.0,5597.0,2356.0,1.0
0.032,0.03,0.0,0.088,0.0,0.0,5720.0,1824.0,1.0
0.032,0.031,0.0,0.088,0.0,0.0,4799.0,2396.0,1.0
0.032,0.03,0.0,0.086,0.001,0.0,3359.0,2739.0,1.0
0.031,0.029,0.0,0.083,0.0,0.0,4770.0,2333.0,1.0
0.031,0.029,0.0,0.083,0.0,0.0,5316.0,2301.0,1.0
0.031,0.029,0.0,0.083,0.0,0.0,4677.0,2251.0,1.0
0.031,0.028,0.0,0.082,0.0,0.0,4824.0,2348.0,1.0
0.032,0.033,0.0,0.095,0.001,0.0,3138.0,2234.0,1.0
0.032,0.031,0.0,0.088,0.0,0.0,5291.0,2688.0,1.0
0.032,0.032,0.0,0.09,0.0,0.0,5082.0,2488.0,1.0
0.03,0.03,0.0,0.086,0.0,0.0,4488.0,2320.0,1.0
0.03,0.03,0.0,0.084,0.0,0.0,4383.0,3020.0,1.0
0.031,0.031,0.0,0.087,0.0,0.0,4012.0,2403.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,5034.0,2032.0,1.0
0.033,0.031,0.0,0.089,0.0,0.0,4212.0,2561.0,1.0
0.031,0.03,0.0,0.087,0.0,0.0,5402.0,2612.0,1.0
0.031,0.031,0.0,0.087,0.0,0.0,6114.0,2808.0,1.0
0.031,0.03,0.0,0.087,0.0,0.0,4404.0,2096.0,1.0
0.032,0.032,0.0,0.088,0.0,0.0,3875.0,1967.0,1.0
0.032,0.031,0.0,0.09,0.0,0.0,3670.0,2661.0,1.0
0.031,0.03,0.0,0.087,0.0,0.0,4640.0,2525.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,4845.0,2527.0,1.0
0.031,0.029,0.0,0.082,0.0,0.0,4682.0,2422.0,1.0
0.032,0.031,0.0,0.089,0.0,0.0,4408.0,2493.0,1.0
0.03,0.03,0.0,0.085,0.0,0.0,4689.0,2808.0,1.0
0.032,0.029,0.0,0.086,0.0,0.0,5263.0,2659.0,1.0
0.031,0.029,0.0,0.082,0.0,0.0,5474.0,2502.0,1.0
0.031,0.03,0.0,0.084,0.0,0.0,5917.0,2106.0,1.0
0.032,0.03,0.0,0.088,0.0,0.0,3700.0,2044.0,1.0
0.031,0.03,0.0,0.087,0.0,0.0,4292.0,1946.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,4389.0,2457.0,1.0
0.032,0.03,0.0,0.085,0.0,0.0,5639.0,2402.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,4793.0,2123.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,4289.0,2535.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,3546.0,2649.0,1.0
0.032,0.03,0.0,0.084,0.0,0.0,5487.0,2768.0,1.0
0.031,0.03,0.0,0.087,0.0,0.0,4423.0,2650.0,1.0
0.032,0.03,0.0,0.086,0.0,0.0,4834.0,2206.0,1.0
0.032,0.029,0.0,0.087,0.0,0.0,5378.0,2528.0,1.0
0.029,0.031,0.0,0.085,0.001,0.0,3066.0,2759.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,3810.0,2080.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,4132.0,2116.0,1.0
0.03,0.029,0.0,0.083,0.0,0.0,3946.0,2075.0,1.0
0.03,0.03,0.0,0.084,0.0,0.0,4125.0,1975.0,1.0
0.032,0.03,0.0,0.088,0.0,0.0,4955.0,2653.0,1.0
0.032,0.031,0.0,0.089,0.0,0.0,4035.0,2028.0,1.0
0.032,0.031,0.0,0.088,0.0,0.0,3260.0,2206.0,1.0
