mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
-0.045,0.66,-1.219,1.21,0.011,0.01,3935.0,3043.0,1.0
0.09,0.668,-1.144,1.374,0.011,0.01,3942.0,2788.0,1.0
-0.105,0.684,-1.311,1.192,0.011,0.01,3781.0,2987.0,1.0
-0.006,0.665,-1.295,1.199,0.01,0.01,4085.0,3131.0,1.0
-0.01,0.666,-1.285,1.199,0.01,0.011,4131.0,2837.0,1.0
0.161,0.692,-1.22,1.349,0.012,0.01,3597.0,3040.0,1.0
0.103,0.681,-1.203,1.346,0.011,0.01,3787.0,2671.0,1.0
0.041,0.676,-1.214,1.309,0.011,0.011,4094.0,2862.0,1.0
-0.011,0.668,-1.176,1.32,0.01,0.01,4189.0,2729.0,1.0
-0.038,0.664,-1.247,1.212,0.011,0.011,3896.0,2878.0,1.0
0.03,0.666,-1.288,1.195,0.01,0.01,4175.0,3223.0,1.0
-0.008,0.664,-1.222,1.285,0.01,0.011,4046.0,2647.0,1.0
0.01,0.665,-1.312,1.188,0.01,0.011,4239.0,2854.0,1.0
-0.046,0.667,-1.246,1.226,0.011,0.01,4040.0,2968.0,1.0
-0.063,0.664,-1.234,1.215,0.011,0.01,3912.0,2826.0,1.0
0.077,0.668,-1.247,1.239,0.01,0.01,4068.0,2727.0,1.0
-0.123,0.688,-1.358,1.238,0.011,0.011,3647.0,2877.0,1.0
0.016,0.673,-1.28,1.205,0.01,0.011,4204.0,2663.0,1.0
-0.14,0.697,-1.452,1.12,0.012,0.011,3513.0,3243.0,1.0
-0.049,0.668,-1.223,1.261,0.011,0.01,3934.0,2987.0,1.0
0.069,0.67,-1.233,1.257,0.011,0.01,4003.0,3011.0,1.0
0.026,0.666,-1.246,1.228,0.01,0.01,4274.0,2790.0,1.0
0.035,0.669,-1.229,1.272,0.01,0.011,4165.0,2726.0,1.0
0.038,0.661,-1.197,1.296,0.01,0.01,4138.0,2902.0,1.0
0.122,0.682,-1.19,1.337,0.011,0.01,3759.0,3062.0,1.0
-0.031,0.668,-1.262,1.211,0.01,0.01,4183.0,2940.0,1.0
0.102,0.675,-1.11,1.447,0.011,0.01,4117.0,2834.0,1.0
-0.034,0.676,-1.266,1.271,0.011,0.011,4062.0,2703.0,1.0
-0.064,0.669,-1.248,1.272,0.011,0.01,3905.0,3063.0,1.0
0.088,0.695,-1.236,1.392,0.011,0.01,3699.0,2981.0,1.0
0.061,0.683,-1.268,1.315,0.011,0.01,3654.0,2796.0,1.0
-0.154,0.681,-1.421,1.15,0.011,0.01,3659.0,2580.0,1.0
-0.109,0.667,-1.35,1.096,0.011,0.01,3970.0,2986.0,1.0
0.03,0.675,-1.239,1.262,0.011,0.01,3908.0,2651.0,1.0
-0.172,0.687,-1.548,1.025,0.011,0.01,3666.0,2958.0,1.0
-0.072,0.663,-1.285,1.207,0.011,0.01,3968.0,2778.0,1.0
-0.071,0.662,-1.329,1.152,0.011,0.01,3954.0,2805.0,1.0
0.094,0.69,-1.153,1.433,0.012,0.01,3522.0,2631.0,1.0
0.034,0.667,-1.186,1.312,0.011,0.01,3742.0,2897.0,1.0
-0.011,0.665,-1.225,1.26,0.011,0.01,3931.0,2742.0,1.0
-0.075,0.668,-1.284,1.229,0.011,0.01,3848.0,2822.0,1.0
-0.098,0.668,-1.347,1.15,0.011,0.01,3886.0,2890.0,1.0
-0.031,0.657,-1.243,1.202,0.01,0.01,3929.0,2955.0,1.0
-0.069,0.67,-1.364,1.137,0.011,0.01,4002.0,2966.0,1.0
-0.055,0.676,-1.326,1.196,0.011,0.011,3954.0,2711.0,1.0
-0.109,0.673,-1.307,1.219,0.011,0.01,3979.0,2902.0,1.0
-0.121,0.668,-1.351,1.121,0.011,0.01,3776.0,2990.0,1.0
0.016,0.675,-1.308,1.219,0.011,0.01,3736.0,2846.0,1.0
-0.193,0.684,-1.501,1.005,0.011,0.01,3544.0,3100.0,1.0
-0.045,0.664,-1.301,1.185,0.011,0.01,3943.0,2699.0,1.0
-0.215,0.689,-1.486,1.096,0.012,0.01,3251.0,2808.0,1.0
-0.115,0.667,-1.389,1.124,0.011,0.01,3821.0,3059.0,1.0
0.012,0.677,-1.282,1.278,0.011,0.01,3817.0,2828.0,1.0
-0.037,0.662,-1.27,1.223,0.011,0.01,3809.0,2811.0,1.0
-0.031,0.667,-1.31,1.185,0.01,0.011,4055.0,2814.0,1.0
-0.017,0.675,-1.255,1.256,0.011,0.01,4060.0,2950.0,1.0
0.065,0.686,-1.222,1.372,0.011,0.01,3597.0,2796.0,1.0
-0.095,0.665,-1.31,1.168,0.011,0.01,3874.0,2771.0,1.0
0.041,0.675,-1.211,1.314,0.011,0.01,4010.0,2938.0,1.0
0.083,0.659,-1.173,1.278,0.011,0.01,3567.0,2944.0,1.0
0.048,0.667,-1.241,1.256,0.011,0.01,3588.0,2943.0,1.0
0.204,0.675,-1.01,1.513,0.012,0.01,3322.0,2997.0,1.0
0.169,0.672,-1.043,1.44,0.012,0.01,3304.0,2898.0,1.0
-0.028,0.677,-1.366,1.183,0.012,0.01,3378.0,3038.0,1.0
0.006,0.671,-1.287,1.22,0.011,0.01,3532.0,2615.0,1.0
0.137,0.673,-1.119,1.364,0.011,0.01,3566.0,2774.0,1.0
-0.051,0.68,-1.318,1.209,0.012,0.01,3374.0,2961.0,1.0
0.039,0.675,-1.26,1.252,0.011,0.011,3563.0,2858.0,1.0
0.038,0.667,-1.227,1.248,0.011,0.01,3655.0,2670.0,1.0
0.207,0.684,-1.094,1.465,0.012,0.01,3382.0,2975.0,1.0
0.14,0.667,-1.111,1.403,0.011,0.01,3499.0,2825.0,1.0
0.094,0.674,-1.167,1.323,0.011,0.01,3656.0,2957.0,1.0
0.038,0.682,-1.232,1.28,0.011,0.011,3668.0,2873.0,1.0
0.015,0.675,-1.219,1.307,0.012,0.011,3442.0,2504.0,1.0
0.077,0.662,-1.171,1.309,0.011,0.01,3636.0,2867.0,1.0
0.042,0.666,-1.245,1.259,0.011,0.01,3460.0,2878.0,1.0
0.06,0.672,-1.24,1.229,0.011,0.011,3564.0,2941.0,1.0
0.01,0.668,-1.24,1.253,0.012,0.01,3308.0,2807.0,1.0
-0.01,0.672,-1.279,1.251,0.012,0.01,3386.0,2977.0,1.0
0.119,0.659,-1.066,1.381,0.011,0.01,3513.0,3020.0,1.0
-0.063,0.692,-1.257,1.306,0.012,0.011,3252.0,2902.0,1.0
0.069,0.667,-1.215,1.264,0.011,0.01,3729.0,2856.0,1.0
-0.079,0.708,-1.355,1.277,0.013,0.011,2950.0,2670.0,1.0
0.0,0.678,-1.233,1.291,0.011,0.011,3506.0,3015.0,1.0
0.115,0.658,-1.184,1.262,0.011,0.01,3647.0,3112.0,1.0
0.069,0.669,-1.147,1.381,0.011,0.01,3480.0,2711.0,1.0
0.08,0.664,-1.222,1.282,0.011,0.01,3496.0,2761.0,1.0
0.084,0.665,-1.066,1.426,0.011,0.01,3528.0,2714.0,1.0
0.171,0.672,-1.124,1.411,0.011,0.01,3437.0,3099.0,1.0
0.011,0.668,-1.18,1.328,0.011,0.01,3652.0,2988.0,1.0
0.159,0.674,-1.158,1.354,0.011,0.01,3473.0,3059.0,1.0
-0.18,0.948,-1.93,1.617,0.011,0.016,7698.0,3068.0,1.0
0.129,0.883,-1.574,1.781,0.01,0.016,7284.0,2764.0,1.0
0.071,0.905,-1.594,1.777,0.01,0.015,7916.0,3184.0,1.0
-0.187,0.977,-2.067,1.627,0.009,0.017,11007.0,3189.0,1.0
0.547,0.961,-1.315,2.269,0.013,0.013,5215.0,3267.0,1.0
-0.184,0.955,-1.973,1.669,0.01,0.016,8458.0,2981.0,1.0
0.284,0.935,-1.559,1.908,0.011,0.015,7264.0,3171.0,1.0
0.124,0.928,-1.644,1.815,0.01,0.017,8573.0,3311.0,1.0
0.37,0.918,-1.452,1.968,0.011,0.013,6881.0,3273.0,1.0
-0.416,0.977,-2.287,1.381,0.012,0.015,6357.0,3315.0,1.0
-0.404,0.999,-2.336,1.4,0.012,0.016,6584.0,3235.0,1.0
-0.223,0.946,-1.911,1.672,0.011,0.016,7942.0,3212.0,1.0
-0.018,0.932,-1.746,1.778,0.01,0.016,8732.0,3125.0,1.0
-0.036,0.888,-1.713,1.565,0.01,0.016,8054.0,2615.0,1.0
0.327,0.937,-1.461,2.051,0.011,0.015,7096.0,2926.0,1.0
-0.254,0.95,-2.16,1.481,0.011,0.016,7909.0,2885.0,1.0
-0.441,0.987,-2.31,1.407,0.013,0.015,5403.0,3323.0,1.0
0.159,0.906,-1.589,1.869,0.01,0.016,8694.0,3176.0,1.0
0.392,0.924,-1.482,2.017,0.011,0.013,6534.0,3227.0,1.0
-0.014,0.93,-1.731,1.755,0.011,0.016,7026.0,2548.0,1.0
-0.316,0.983,-2.158,1.574,0.011,0.017,8026.0,2884.0,1.0
0.176,0.938,-1.612,1.875,0.011,0.017,7900.0,2872.0,1.0
0.126,0.927,-1.689,1.785,0.01,0.018,8254.0,2934.0,1.0
-0.006,0.912,-1.69,1.733,0.01,0.016,7702.0,2834.0,1.0
-0.054,0.89,-1.792,1.642,0.01,0.015,8139.0,2768.0,1.0
-0.333,0.977,-2.206,1.477,0.013,0.015,6011.0,2918.0,1.0
-0.32,0.943,-1.955,1.574,0.011,0.014,7336.0,3227.0,1.0
-0.009,0.908,-1.623,1.762,0.011,0.016,7157.0,2778.0,1.0
0.045,0.901,-1.647,1.719,0.009,0.017,9164.0,3103.0,1.0
0.091,0.939,-1.582,1.994,0.011,0.017,7865.0,2685.0,1.0
0.206,0.929,-1.469,2.045,0.011,0.015,7745.0,3211.0,1.0
0.069,0.932,-1.709,1.838,0.011,0.017,7817.0,2892.0,1.0
-0.167,0.931,-1.962,1.594,0.01,0.015,7986.0,3123.0,1.0
0.137,0.898,-1.503,1.755,0.01,0.015,8728.0,3277.0,1.0
0.092,0.901,-1.642,1.764,0.01,0.016,8549.0,2767.0,1.0
-0.201,0.918,-2.002,1.503,0.01,0.016,8232.0,3054.0,1.0
0.535,0.983,-1.342,2.325,0.014,0.014,4844.0,3175.0,1.0
-0.167,0.946,-2.075,1.533,0.01,0.018,8233.0,3187.0,1.0
0.286,0.928,-1.423,2.091,0.01,0.014,8406.0,3131.0,1.0
0.143,0.924,-1.672,1.766,0.01,0.015,8464.0,3041.0,1.0
0.393,0.961,-1.376,2.165,0.011,0.016,7484.0,3183.0,1.0
-0.442,0.965,-2.3,1.323,0.012,0.014,6485.0,3473.0,1.0
-0.434,0.949,-2.257,1.253,0.012,0.015,5850.0,3111.0,1.0
-0.186,0.941,-2.025,1.517,0.01,0.015,8473.0,3104.0,1.0
0.003,0.909,-1.745,1.684,0.011,0.016,6991.0,3236.0,1.0
0.015,0.938,-1.679,1.863,0.01,0.017,9272.0,3086.0,1.0
0.314,0.944,-1.479,2.086,0.011,0.014,6864.0,2887.0,1.0
-0.272,0.93,-1.996,1.497,0.011,0.015,7191.0,2867.0,1.0
-0.484,0.964,-2.124,1.473,0.013,0.013,5416.0,3344.0,1.0
0.172,0.939,-1.692,1.901,0.011,0.017,7493.0,2759.0,1.0
0.391,0.939,-1.386,2.142,0.013,0.015,5573.0,3071.0,1.0
0.007,0.893,-1.642,1.768,0.01,0.017,8492.0,3046.0,1.0
-0.306,0.957,-2.163,1.481,0.011,0.015,7076.0,2913.0,1.0
0.166,0.934,-1.555,1.957,0.011,0.016,7439.0,2902.0,1.0
0.15,0.922,-1.651,1.826,0.009,0.016,9436.0,3138.0,1.0
0.029,0.884,-1.731,1.572,0.01,0.015,7410.0,2843.0,1.0
-0.015,0.954,-1.835,1.755,0.011,0.017,7741.0,3357.0,1.0
-0.319,0.935,-1.962,1.538,0.011,0.014,7847.0,2870.0,1.0
-0.335,0.976,-2.168,1.516,0.012,0.016,7107.0,2942.0,1.0
0.019,0.884,-1.686,1.608,0.01,0.016,7142.0,2717.0,1.0
0.071,0.889,-1.585,1.778,0.011,0.013,6416.0,3681.0,1.0
0.116,0.905,-1.559,1.824,0.01,0.015,8059.0,3453.0,1.0
0.177,0.95,-1.575,1.995,0.011,0.015,7334.0,3106.0,1.0
0.075,0.954,-1.727,1.848,0.01,0.019,9150.0,2255.0,1.0
-0.14,0.948,-1.874,1.693,0.011,0.017,7096.0,2832.0,1.0
0.168,0.91,-1.49,1.854,0.01,0.015,8051.0,2857.0,1.0
0.098,0.9,-1.64,1.809,0.01,0.015,8082.0,3042.0,1.0
-0.19,0.924,-1.866,1.609,0.011,0.015,7057.0,2946.0,1.0
0.504,1.017,-1.486,2.316,0.014,0.015,5123.0,3230.0,1.0
-0.162,0.908,-1.893,1.504,0.01,0.015,8646.0,2970.0,1.0
0.316,0.955,-1.469,2.128,0.011,0.016,7239.0,3045.0,1.0
0.149,0.918,-1.538,1.933,0.011,0.015,7067.0,3022.0,1.0
0.366,0.95,-1.448,2.089,0.011,0.014,7194.0,2882.0,1.0
-0.44,0.912,-2.159,1.261,0.012,0.013,5585.0,3117.0,1.0
-0.441,0.927,-2.284,1.219,0.012,0.013,6089.0,3388.0,1.0
-0.202,0.902,-1.849,1.545,0.01,0.015,7977.0,3429.0,1.0
0.03,0.91,-1.82,1.676,0.01,0.015,8505.0,3016.0,1.0
0.038,0.921,-1.791,1.697,0.01,0.015,8668.0,2965.0,1.0
0.344,0.977,-1.506,2.158,0.011,0.016,7914.0,3360.0,1.0
-0.249,0.914,-1.967,1.455,0.01,0.015,7952.0,3216.0,1.0
-0.487,0.979,-2.227,1.469,0.012,0.014,6690.0,3589.0,1.0
0.183,0.893,-1.455,1.917,0.01,0.014,7436.0,2745.0,1.0
0.391,0.946,-1.451,2.083,0.013,0.014,5490.0,2760.0,1.0
0.036,0.903,-1.701,1.665,0.01,0.014,8563.0,3411.0,1.0
-0.326,0.912,-2.214,1.322,0.011,0.013,6589.0,3274.0,1.0
0.171,0.916,-1.622,1.835,0.01,0.016,8353.0,3007.0,1.0
0.137,0.937,-1.675,1.847,0.01,0.016,8652.0,3006.0,1.0
0.032,0.894,-1.59,1.773,0.01,0.016,8011.0,3066.0,1.0
-0.017,0.953,-1.762,1.818,0.01,0.017,8430.0,2957.0,1.0
-0.33,0.897,-2.028,1.353,0.01,0.014,7414.0,3111.0,1.0
-0.346,0.926,-2.019,1.432,0.011,0.014,7764.0,3114.0,1.0
0.04,0.903,-1.583,1.794,0.009,0.017,9671.0,2685.0,1.0
0.091,0.922,-1.657,1.799,0.011,0.016,7117.0,2942.0,1.0
0.128,0.932,-1.713,1.8,0.011,0.016,7265.0,2830.0,1.0
0.21,0.94,-1.651,1.943,0.01,0.015,9195.0,3307.0,1.0
0.078,0.919,-1.636,1.808,0.01,0.018,8538.0,2697.0,1.0
0.321,0.224,0.0,0.724,0.003,0.003,3709.0,2542.0,1.0
0.346,0.224,0.0,0.731,0.003,0.002,4038.0,2616.0,1.0
0.334,0.223,0.0,0.731,0.003,0.002,4404.0,2803.0,1.0
0.316,0.221,0.0,0.722,0.003,0.002,4075.0,2682.0,1.0
0.372,0.258,0.0,0.813,0.006,0.004,2238.0,2513.0,1.0
0.318,0.216,0.0,0.707,0.003,0.002,3893.0,2610.0,1.0
0.361,0.239,0.0,0.78,0.004,0.003,3534.0,2672.0,1.0
0.35,0.226,0.0,0.746,0.004,0.003,3281.0,2308.0,1.0
0.366,0.237,0.001,0.767,0.004,0.003,3531.0,3423.0,1.0
0.3,0.227,0.0,0.721,0.004,0.003,2742.0,3155.0,1.0
0.301,0.231,0.0,0.734,0.004,0.003,3077.0,2879.0,1.0
0.319,0.22,0.0,0.72,0.004,0.003,3656.0,2612.0,1.0
0.34,0.223,0.0,0.724,0.003,0.002,4065.0,2696.0,1.0
0.339,0.221,0.001,0.715,0.003,0.002,4182.0,2411.0,1.0
0.356,0.236,0.0,0.763,0.004,0.003,3323.0,2619.0,1.0
0.307,0.221,0.0,0.715,0.004,0.003,3506.0,2563.0,1.0
0.295,0.231,0.0,0.735,0.005,0.003,2395.0,3134.0,1.0
0.344,0.228,0.001,0.736,0.003,0.002,4051.0,2946.0,1.0
0.373,0.246,0.0,0.787,0.004,0.003,3050.0,2944.0,1.0
0.332,0.22,0.004,0.722,0.003,0.002,4370.0,2724.0,1.0
0.305,0.225,0.0,0.719,0.004,0.003,3308.0,3029.0,1.0
0.345,0.221,0.001,0.72,0.003,0.002,3605.0,2604.0,1.0
0.338,0.224,0.0,0.727,0.004,0.002,3481.0,2014.0,1.0
0.335,0.225,0.0,0.722,0.003,0.002,4604.0,2858.0,1.0
0.335,0.222,0.0,0.73,0.003,0.002,4491.0,2632.0,1.0
0.311,0.225,0.0,0.731,0.004,0.003,2881.0,2659.0,1.0
0.308,0.225,0.0,0.715,0.004,0.003,3375.0,2668.0,1.0
0.332,0.219,0.0,0.717,0.003,0.002,4101.0,2674.0,1.0
0.34,0.223,0.0,0.726,0.003,0.002,4417.0,2778.0,1.0
0.34,0.227,0.0,0.734,0.003,0.002,4072.0,2720.0,1.0
0.358,0.236,0.0,0.761,0.004,0.003,3438.0,2773.0,1.0
0.333,0.221,0.0,0.719,0.004,0.003,2818.0,3115.0,1.0
0.335,0.226,0.0,0.738,0.004,0.003,3114.0,1998.0,1.0
0.332,0.224,0.0,0.733,0.003,0.003,3737.0,2380.0,1.0
0.338,0.227,0.0,0.736,0.003,0.002,4082.0,2888.0,1.0
0.33,0.226,0.0,0.727,0.003,0.002,3986.0,2730.0,1.0
0.333,0.256,0.0,0.8,0.006,0.004,1997.0,2648.0,1.0
0.335,0.223,0.001,0.743,0.003,0.002,4292.0,2670.0,1.0
0.329,0.233,0.001,0.745,0.004,0.003,3508.0,2547.0,1.0
0.328,0.224,0.0,0.729,0.004,0.003,3655.0,2338.0,1.0
0.332,0.23,0.001,0.739,0.004,0.003,3155.0,3389.0,1.0
0.337,0.241,0.0,0.773,0.005,0.004,2293.0,2876.0,1.0
0.333,0.242,0.0,0.773,0.005,0.003,2548.0,3180.0,1.0
0.333,0.224,0.0,0.727,0.003,0.002,3562.0,2499.0,1.0
0.327,0.215,0.0,0.699,0.003,0.002,4015.0,3017.0,1.0
0.331,0.217,0.001,0.714,0.003,0.002,4878.0,2919.0,1.0
0.337,0.233,0.001,0.754,0.004,0.003,2945.0,3006.0,1.0
0.337,0.23,0.001,0.746,0.004,0.003,3662.0,2765.0,1.0
0.335,0.246,0.0,0.785,0.005,0.004,2280.0,2911.0,1.0
0.331,0.225,0.001,0.725,0.004,0.003,3328.0,2286.0,1.0
0.325,0.24,0.0,0.759,0.005,0.003,2430.0,2369.0,1.0
0.338,0.223,0.001,0.732,0.003,0.002,4611.0,2805.0,1.0
0.331,0.231,0.0,0.736,0.004,0.003,2942.0,2710.0,1.0
0.333,0.225,0.0,0.731,0.004,0.003,3484.0,3139.0,1.0
0.339,0.224,0.0,0.732,0.003,0.002,4042.0,2977.0,1.0
0.334,0.224,0.0,0.724,0.003,0.002,4579.0,2867.0,1.0
0.334,0.222,0.0,0.723,0.003,0.002,4472.0,3290.0,1.0
0.33,0.228,0.0,0.739,0.004,0.003,3029.0,2874.0,1.0
0.33,0.231,0.0,0.735,0.004,0.003,3187.0,2844.0,1.0
0.339,0.219,0.0,0.716,0.003,0.002,3978.0,2694.0,1.0
0.337,0.226,0.001,0.727,0.003,0.002,4452.0,2650.0,1.0
0.333,0.225,0.0,0.736,0.003,0.002,4265.0,2826.0,1.0
0.329,0.227,0.0,0.736,0.004,0.003,3427.0,2410.0,1.0
0.338,0.223,0.001,0.731,0.004,0.003,3289.0,3273.0,1.0
0.344,0.225,0.0,0.732,0.004,0.003,3721.0,2879.0,1.0
0.322,0.224,0.0,0.717,0.003,0.002,4013.0,2504.0,1.0
0.328,0.221,0.0,0.722,0.003,0.002,3906.0,2898.0,1.0
0.354,0.232,0.0,0.751,0.003,0.003,4250.0,2813.0,1.0
0.295,0.238,0.0,0.749,0.005,0.004,2463.0,2567.0,1.0
0.346,0.224,0.001,0.731,0.003,0.002,3640.0,2363.0,1.0
0.311,0.229,0.0,0.739,0.004,0.003,3533.0,2654.0,1.0
0.322,0.222,0.0,0.713,0.003,0.002,4280.0,2793.0,1.0
0.302,0.225,0.0,0.715,0.004,0.003,3599.0,3066.0,1.0
0.362,0.246,0.001,0.784,0.005,0.004,2367.0,2255.0,1.0
0.366,0.248,0.0,0.788,0.005,0.003,2802.0,2731.0,1.0
0.348,0.226,0.001,0.747,0.004,0.003,3840.0,3112.0,1.0
0.334,0.223,0.0,0.73,0.003,0.002,4295.0,2871.0,1.0
0.33,0.218,0.0,0.722,0.003,0.002,4382.0,2934.0,1.0
0.307,0.226,0.0,0.72,0.004,0.003,3109.0,2730.0,1.0
0.356,0.233,0.0,0.759,0.004,0.003,3567.0,2374.0,1.0
0.37,0.254,0.0,0.799,0.005,0.004,2127.0,2581.0,1.0
0.326,0.222,0.0,0.711,0.003,0.002,3776.0,2613.0,1.0
0.301,0.23,0.0,0.724,0.004,0.003,2230.0,1947.0,1.0
0.329,0.226,0.0,0.73,0.003,0.002,4440.0,2958.0,1.0
0.364,0.239,0.0,0.781,0.004,0.003,3136.0,2714.0,1.0
0.323,0.22,0.0,0.72,0.004,0.003,3605.0,3134.0,1.0
0.322,0.217,0.0,0.701,0.003,0.002,4302.0,2901.0,1.0
0.331,0.225,0.0,0.722,0.003,0.002,4188.0,2663.0,1.0
0.331,0.224,0.0,0.725,0.003,0.002,4377.0,2758.0,1.0
0.359,0.237,0.0,0.77,0.004,0.003,2950.0,2775.0,1.0
0.362,0.237,0.001,0.769,0.004,0.003,3514.0,3170.0,1.0
0.329,0.221,0.0,0.715,0.003,0.002,4011.0,2552.0,1.0
0.323,0.222,0.0,0.722,0.003,0.002,4366.0,3084.0,1.0
0.327,0.221,0.0,0.724,0.003,0.002,3731.0,3055.0,1.0
0.313,0.225,0.001,0.722,0.004,0.003,3804.0,2876.0,1.0
0.329,0.223,0.0,0.72,0.004,0.003,3311.0,3334.0,1.0
0.03,0.029,0.0,0.084,0.0,0.0,5153.0,2400.0,1.0
0.032,0.029,0.0,0.086,0.0,0.0,5269.0,2526.0,1.0
0.031,0.03,0.0,0.084,0.0,0.0,5633.0,2420.0,1.0
0.03,0.029,0.0,0.083,0.0,0.0,5739.0,2447.0,1.0
0.035,0.034,0.0,0.099,0.001,0.0,3024.0,2241.0,1.0
0.03,0.029,0.0,0.083,0.0,0.0,4834.0,2066.0,1.0
0.033,0.03,0.0,0.087,0.0,0.0,4360.0,2618.0,1.0
0.033,0.03,0.0,0.09,0.0,0.0,4661.0,1921.0,1.0
0.034,0.031,0.0,0.091,0.0,0.0,4306.0,3131.0,1.0
0.028,0.028,0.0,0.082,0.0,0.0,3564.0,3249.0,1.0
0.029,0.029,0.0,0.083,0.0,0.0,3636.0,2806.0,1.0
0.03,0.028,0.0,0.081,0.0,0.0,4609.0,2712.0,1.0
0.032,0.03,0.0,0.085,0.0,0.0,5001.0,2466.0,1.0
0.032,0.029,0.0,0.086,0.0,0.0,5359.0,2270.0,1.0
0.034,0.032,0.0,0.091,0.0,0.0,4048.0,2227.0,1.0
0.029,0.028,0.0,0.083,0.0,0.0,4375.0,2657.0,1.0
0.028,0.029,0.0,0.079,0.0,0.0,3006.0,2751.0,1.0
0.032,0.03,0.0,0.087,0.0,0.0,5396.0,2622.0,1.0
0.035,0.033,0.0,0.094,0.0,0.0,4228.0,2788.0,1.0
0.031,0.029,0.0,0.082,0.0,0.0,5201.0,2518.0,1.0
0.029,0.029,0.0,0.08,0.0,0.0,4164.0,2781.0,1.0
0.032,0.03,0.0,0.084,0.0,0.0,4893.0,2284.0,1.0
0.032,0.03,0.0,0.086,0.0,0.0,4617.0,1767.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,5114.0,2167.0,1.0
0.032,0.03,0.0,0.086,0.0,0.0,5291.0,2301.0,1.0
0.029,0.028,0.0,0.08,0.0,0.0,3778.0,2259.0,1.0
0.029,0.028,0.0,0.081,0.0,0.0,4342.0,2683.0,1.0
0.031,0.028,0.0,0.082,0.0,0.0,5153.0,2408.0,1.0
0.032,0.03,0.0,0.088,0.0,0.0,5522.0,2609.0,1.0
0.032,0.03,0.0,0.084,0.0,0.0,4618.0,2457.0,1.0
0.034,0.031,0.0,0.09,0.0,0.0,4393.0,2595.0,1.0
0.031,0.029,0.0,0.083,0.0,0.0,3279.0,2488.0,1.0
0.031,0.03,0.0,0.083,0.0,0.0,3967.0,1871.0,1.0
0.03,0.029,0.0,0.081,0.0,0.0,4537.0,2176.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,4924.0,2684.0,1.0
0.031,0.03,0.0,0.087,0.0,0.0,5133.0,2240.0,1.0
0.031,0.032,0.0,0.092,0.001,0.0,2492.0,2741.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,5390.0,2442.0,1.0
0.031,0.031,0.0,0.087,0.0,0.0,4836.0,2041.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,4566.0,2364.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,3715.0,3085.0,1.0
0.032,0.031,0.0,0.091,0.001,0.0,3140.0,2645.0,1.0
0.032,0.031,0.0,0.09,0.001,0.0,3394.0,2955.0,1.0
0.031,0.029,0.0,0.086,0.0,0.0,4136.0,2260.0,1.0
0.03,0.029,0.0,0.082,0.0,0.0,4529.0,2871.0,1.0
0.031,0.029,0.0,0.082,0.0,0.0,5961.0,3015.0,1.0
0.032,0.03,0.0,0.089,0.0,0.0,3894.0,2681.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,4524.0,2280.0,1.0
0.031,0.031,0.0,0.09,0.001,0.0,2980.0,2939.0,1.0
0.031,0.029,0.0,0.086,0.0,0.0,4000.0,2418.0,1.0
0.03,0.03,0.0,0.084,0.0,0.0,3143.0,2161.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,5866.0,2640.0,1.0
0.032,0.03,0.0,0.086,0.0,0.0,3910.0,2550.0,1.0
0.031,0.028,0.0,0.083,0.0,0.0,4436.0,2787.0,1.0
0.032,0.03,0.0,0.084,0.0,0.0,5067.0,2793.0,1.0
0.032,0.031,0.0,0.087,0.0,0.0,6002.0,2812.0,1.0
0.031,0.028,0.0,0.08,0.0,0.0,5824.0,2747.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,3823.0,2460.0,1.0
0.031,0.031,0.0,0.087,0.0,0.0,4026.0,2516.0,1.0
0.032,0.029,0.0,0.082,0.0,0.0,5255.0,2467.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,5479.0,2384.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,5888.0,2735.0,1.0
0.031,0.03,0.0,0.088,0.0,0.0,4199.0,2277.0,1.0
0.032,0.03,0.0,0.085,0.001,0.0,3181.0,2609.0,1.0
0.032,0.03,0.0,0.087,0.0,0.0,4682.0,2639.0,1.0
0.03,0.028,0.0,0.08,0.0,0.0,4728.0,2464.0,1.0
0.03,0.028,0.0,0.082,0.0,0.0,5280.0,2637.0,1.0
0.033,0.031,0.0,0.09,0.0,0.0,5139.0,2662.0,1.0
0.028,0.03,0.0,0.085,0.001,0.0,2976.0,2490.0,1.0
0.032,0.03,0.0,0.088,0.0,0.0,4236.0,2589.0,1.0
0.029,0.029,0.0,0.082,0.0,0.0,4477.0,2347.0,1.0
0.03,0.029,0.0,0.083,0.0,0.0,5837.0,2517.0,1.0
0.028,0.028,0.0,0.08,0.0,0.0,4566.0,2881.0,1.0
0.034,0.032,0.0,0.093,0.001,0.0,3014.0,2301.0,1.0
0.035,0.033,0.0,0.098,0.001,0.0,3346.0,2479.0,1.0
0.032,0.03,0.0,0.087,0.0,0.0,4884.0,2668.0,1.0
