mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
-0.019,0.686,-1.334,1.211,0.013,0.011,2637.0,2650.0,1.0
0.061,0.69,-1.261,1.3,0.013,0.011,2838.0,2680.0,1.0
-0.175,0.735,-1.513,1.238,0.017,0.012,1880.0,2387.0,1.0
0.009,0.692,-1.263,1.295,0.013,0.011,2853.0,2592.0,1.0
-0.023,0.69,-1.273,1.281,0.013,0.01,2709.0,2705.0,1.0
0.084,0.695,-1.203,1.351,0.013,0.011,2747.0,2808.0,1.0
0.097,0.696,-1.123,1.433,0.013,0.011,2849.0,2684.0,1.0
0.02,0.694,-1.233,1.318,0.013,0.011,2675.0,2705.0,1.0
0.021,0.692,-1.278,1.272,0.013,0.011,2773.0,2623.0,1.0
-0.072,0.699,-1.389,1.233,0.015,0.011,2313.0,2526.0,1.0
0.024,0.703,-1.247,1.376,0.013,0.012,2784.0,2675.0,1.0
-0.061,0.699,-1.415,1.201,0.014,0.011,2504.0,2707.0,1.0
-0.031,0.697,-1.302,1.3,0.014,0.011,2536.0,2625.0,1.0
-0.048,0.69,-1.359,1.215,0.014,0.011,2545.0,2491.0,1.0
-0.25,0.775,-1.729,1.125,0.02,0.014,1544.0,2395.0,1.0
0.124,0.707,-1.195,1.421,0.013,0.011,2850.0,2729.0,1.0
-0.191,0.731,-1.51,1.213,0.017,0.012,1903.0,2199.0,1.0
0.029,0.701,-1.236,1.405,0.013,0.012,2723.0,2633.0,1.0
-0.148,0.713,-1.394,1.244,0.016,0.012,1992.0,2194.0,1.0
-0.035,0.7,-1.289,1.262,0.013,0.011,2731.0,2646.0,1.0
-0.019,0.69,-1.215,1.348,0.013,0.011,2720.0,2311.0,1.0
-0.03,0.696,-1.39,1.169,0.013,0.01,2746.0,2954.0,1.0
0.073,0.684,-1.089,1.505,0.013,0.011,2796.0,2747.0,1.0
0.092,0.713,-1.24,1.417,0.014,0.012,2763.0,2463.0,1.0
0.137,0.704,-1.142,1.47,0.013,0.011,2775.0,2538.0,1.0
-0.028,0.701,-1.4,1.171,0.014,0.011,2683.0,2763.0,1.0
0.109,0.71,-1.134,1.501,0.013,0.012,2858.0,2109.0,1.0
-0.101,0.704,-1.374,1.223,0.014,0.011,2693.0,2657.0,1.0
-0.058,0.706,-1.352,1.27,0.014,0.01,2589.0,2793.0,1.0
0.005,0.72,-1.309,1.384,0.014,0.011,2687.0,2787.0,1.0
-0.024,0.702,-1.347,1.273,0.013,0.011,2710.0,2705.0,1.0
-0.222,0.717,-1.52,1.166,0.015,0.011,2216.0,2589.0,1.0
-0.119,0.71,-1.533,1.116,0.013,0.011,2771.0,2660.0,1.0
-0.026,0.703,-1.412,1.189,0.013,0.01,2872.0,2813.0,1.0
-0.281,0.735,-1.667,1.062,0.016,0.012,2001.0,2729.0,1.0
-0.082,0.709,-1.409,1.205,0.014,0.011,2541.0,2808.0,1.0
-0.125,0.698,-1.405,1.2,0.014,0.011,2603.0,2543.0,1.0
-0.01,0.706,-1.353,1.273,0.013,0.011,2869.0,2810.0,1.0
0.004,0.705,-1.361,1.262,0.013,0.01,2771.0,2793.0,1.0
-0.063,0.708,-1.341,1.309,0.013,0.01,2808.0,2592.0,1.0
-0.063,0.71,-1.333,1.294,0.014,0.011,2703.0,2688.0,1.0
-0.171,0.711,-1.413,1.269,0.015,0.011,2359.0,2597.0,1.0
-0.073,0.717,-1.46,1.198,0.014,0.011,2603.0,2916.0,1.0
-0.166,0.707,-1.459,1.191,0.014,0.011,2440.0,2522.0,1.0
-0.125,0.7,-1.376,1.218,0.014,0.01,2572.0,2785.0,1.0
-0.157,0.709,-1.508,1.124,0.014,0.01,2650.0,2615.0,1.0
-0.38,0.79,-1.822,1.081,0.02,0.014,1595.0,2633.0,1.0
0.022,0.722,-1.324,1.374,0.014,0.011,2844.0,2881.0,1.0
-0.314,0.749,-1.688,1.075,0.017,0.012,1838.0,2584.0,1.0
-0.054,0.7,-1.426,1.202,0.014,0.01,2532.0,2858.0,1.0
-0.254,0.736,-1.731,1.031,0.016,0.011,2054.0,2676.0,1.0
-0.135,0.705,-1.46,1.175,0.014,0.011,2533.0,2789.0,1.0
-0.123,0.715,-1.432,1.229,0.014,0.011,2632.0,2696.0,1.0
-0.122,0.711,-1.446,1.179,0.014,0.011,2706.0,2805.0,1.0
-0.029,0.728,-1.368,1.365,0.014,0.011,2745.0,2707.0,1.0
-0.014,0.704,-1.247,1.363,0.013,0.011,2739.0,2775.0,1.0
0.032,0.717,-1.296,1.347,0.014,0.011,2769.0,2773.0,1.0
-0.124,0.708,-1.436,1.18,0.014,0.011,2657.0,2860.0,1.0
0.015,0.715,-1.33,1.362,0.013,0.01,2886.0,2939.0,1.0
0.112,0.69,-1.133,1.404,0.015,0.01,2220.0,2732.0,1.0
0.164,0.682,-1.017,1.547,0.014,0.01,2531.0,2552.0,1.0
0.201,0.69,-1.143,1.438,0.014,0.01,2506.0,2251.0,1.0
0.166,0.702,-1.137,1.484,0.014,0.01,2503.0,2700.0,1.0
0.003,0.712,-1.355,1.34,0.016,0.011,2025.0,2493.0,1.0
0.088,0.704,-1.263,1.319,0.015,0.011,2150.0,2174.0,1.0
0.163,0.693,-1.113,1.458,0.014,0.01,2443.0,2738.0,1.0
-0.026,0.732,-1.351,1.335,0.018,0.013,1700.0,2258.0,1.0
0.114,0.685,-1.225,1.359,0.014,0.01,2326.0,2692.0,1.0
0.082,0.698,-1.225,1.416,0.014,0.011,2353.0,2703.0,1.0
0.185,0.693,-1.074,1.493,0.014,0.01,2577.0,2146.0,1.0
0.212,0.69,-1.103,1.435,0.014,0.01,2552.0,2484.0,1.0
0.142,0.686,-1.179,1.374,0.014,0.01,2391.0,2340.0,1.0
0.144,0.694,-1.079,1.546,0.014,0.011,2333.0,2539.0,1.0
0.047,0.704,-1.246,1.375,0.015,0.011,2232.0,2607.0,1.0
0.134,0.693,-1.105,1.434,0.014,0.011,2475.0,2407.0,1.0
0.053,0.705,-1.261,1.377,0.015,0.011,2242.0,2694.0,1.0
0.084,0.703,-1.19,1.437,0.015,0.011,2236.0,2501.0,1.0
0.06,0.7,-1.31,1.327,0.015,0.011,2147.0,2445.0,1.0
-0.098,0.782,-1.577,1.319,0.021,0.015,1418.0,2464.0,1.0
0.232,0.687,-1.019,1.515,0.014,0.01,2449.0,2795.0,1.0
-0.054,0.745,-1.478,1.285,0.019,0.014,1518.0,2113.0,1.0
0.15,0.683,-1.198,1.383,0.014,0.01,2344.0,2298.0,1.0
-0.013,0.722,-1.351,1.329,0.017,0.012,1769.0,2170.0,1.0
0.074,0.71,-1.311,1.352,0.015,0.011,2229.0,2601.0,1.0
0.091,0.709,-1.191,1.439,0.015,0.011,2288.0,2291.0,1.0
0.09,0.691,-1.178,1.369,0.015,0.011,2168.0,2524.0,1.0
0.182,0.697,-1.149,1.452,0.014,0.011,2555.0,2339.0,1.0
0.193,0.69,-1.119,1.447,0.014,0.01,2299.0,2443.0,1.0
0.247,0.698,-1.058,1.55,0.014,0.01,2483.0,2536.0,1.0
0.092,0.706,-1.269,1.384,0.015,0.011,2095.0,2525.0,1.0
0.216,0.686,-1.12,1.462,0.014,0.01,2481.0,2435.0,1.0
0.045,0.921,-1.735,1.711,0.014,0.014,4302.0,2959.0,1.0
-0.018,0.947,-1.703,1.831,0.013,0.016,5051.0,3160.0,1.0
0.063,0.891,-1.626,1.742,0.012,0.013,5389.0,3057.0,1.0
-0.02,0.913,-1.732,1.712,0.013,0.015,4813.0,3137.0,1.0
0.508,0.948,-1.205,2.294,0.015,0.014,3956.0,3300.0,1.0
-0.243,0.943,-1.971,1.58,0.014,0.015,4413.0,2928.0,1.0
0.198,0.954,-1.599,1.964,0.014,0.015,4718.0,3076.0,1.0
0.094,0.92,-1.622,1.892,0.013,0.014,5079.0,3110.0,1.0
0.294,0.955,-1.463,2.102,0.014,0.014,4742.0,3066.0,1.0
-0.366,0.999,-2.227,1.49,0.015,0.015,4608.0,2808.0,1.0
-0.237,0.977,-2.007,1.661,0.014,0.015,4632.0,3283.0,1.0
-0.163,0.931,-1.84,1.626,0.014,0.014,4506.0,3052.0,1.0
0.03,0.916,-1.699,1.753,0.014,0.015,4534.0,2703.0,1.0
0.074,0.956,-1.843,1.793,0.013,0.016,5133.0,2860.0,1.0
0.436,0.947,-1.417,2.13,0.016,0.013,3624.0,2906.0,1.0
-0.298,0.96,-2.171,1.429,0.015,0.013,4149.0,3005.0,1.0
-0.395,0.977,-2.221,1.47,0.017,0.014,3162.0,3199.0,1.0
0.169,0.919,-1.644,1.889,0.013,0.014,5369.0,3220.0,1.0
0.368,0.959,-1.523,2.119,0.015,0.014,4328.0,3130.0,1.0
0.041,0.921,-1.649,1.84,0.013,0.016,5018.0,2923.0,1.0
-0.373,0.976,-2.266,1.345,0.015,0.014,4274.0,2684.0,1.0
0.114,0.894,-1.633,1.784,0.013,0.014,4949.0,3151.0,1.0
0.148,0.939,-1.672,1.885,0.014,0.015,4822.0,3000.0,1.0
-0.163,0.939,-1.926,1.644,0.014,0.015,4721.0,3125.0,1.0
-0.298,0.916,-1.969,1.428,0.013,0.013,4658.0,3195.0,1.0
-0.056,0.924,-1.827,1.692,0.013,0.015,4869.0,2956.0,1.0
-0.385,0.977,-2.264,1.404,0.015,0.013,4076.0,3115.0,1.0
0.224,0.933,-1.604,1.89,0.014,0.014,4204.0,2648.0,1.0
-0.026,0.917,-1.907,1.589,0.013,0.013,4890.0,3217.0,1.0
0.001,0.938,-1.866,1.699,0.013,0.015,5147.0,3182.0,1.0
0.045,0.913,-1.744,1.695,0.013,0.015,5203.0,2928.0,1.0
0.048,0.94,-1.751,1.767,0.013,0.015,5417.0,2731.0,1.0
0.102,0.914,-1.852,1.693,0.014,0.015,4568.0,2667.0,1.0
0.01,0.92,-1.751,1.647,0.013,0.014,5202.0,3072.0,1.0
0.074,0.893,-1.555,1.804,0.014,0.014,4275.0,2981.0,1.0
-0.014,0.906,-1.729,1.698,0.013,0.015,5169.0,2979.0,1.0
0.493,1.023,-1.498,2.312,0.017,0.014,3517.0,2987.0,1.0
-0.233,0.942,-1.94,1.565,0.014,0.015,4702.0,3171.0,1.0
0.204,0.937,-1.467,2.048,0.014,0.014,4689.0,3007.0,1.0
0.134,0.901,-1.613,1.772,0.013,0.014,5182.0,2809.0,1.0
0.302,0.948,-1.701,1.889,0.015,0.014,4226.0,3019.0,1.0
-0.427,0.973,-2.259,1.393,0.015,0.015,4229.0,2971.0,1.0
-0.269,0.953,-1.984,1.566,0.014,0.015,4634.0,3140.0,1.0
-0.143,0.933,-1.848,1.665,0.013,0.014,5090.0,2827.0,1.0
0.046,0.929,-1.73,1.719,0.013,0.015,5273.0,2704.0,1.0
0.075,0.926,-1.539,1.96,0.014,0.015,4575.0,2911.0,1.0
0.459,0.957,-1.352,2.222,0.015,0.014,3837.0,3408.0,1.0
-0.327,0.947,-2.124,1.406,0.014,0.013,4349.0,3105.0,1.0
-0.45,0.985,-2.331,1.366,0.015,0.014,4273.0,2948.0,1.0
0.185,0.917,-1.466,1.94,0.012,0.017,5671.0,2786.0,1.0
0.367,0.983,-1.547,2.145,0.014,0.015,4708.0,2852.0,1.0
0.079,0.949,-1.823,1.782,0.014,0.016,4657.0,2781.0,1.0
-0.414,0.978,-2.306,1.347,0.016,0.015,3798.0,2956.0,1.0
0.121,0.929,-1.61,1.936,0.014,0.017,4492.0,2512.0,1.0
0.157,0.936,-1.617,1.949,0.013,0.015,4849.0,3007.0,1.0
-0.167,0.932,-1.967,1.541,0.014,0.014,4752.0,3085.0,1.0
-0.298,0.974,-2.142,1.568,0.014,0.016,4583.0,3083.0,1.0
-0.04,0.928,-1.727,1.773,0.012,0.016,5576.0,2632.0,1.0
-0.454,0.956,-2.212,1.393,0.015,0.013,3955.0,3131.0,1.0
0.264,0.938,-1.617,1.933,0.015,0.013,3874.0,3193.0,1.0
0.002,0.913,-1.682,1.74,0.013,0.016,5104.0,2951.0,1.0
0.01,0.905,-1.661,1.783,0.014,0.015,4023.0,3092.0,1.0
0.076,0.944,-1.713,1.873,0.014,0.015,4813.0,3051.0,1.0
0.082,0.903,-1.706,1.746,0.013,0.016,5241.0,2776.0,1.0
0.117,0.91,-1.585,1.841,0.013,0.015,4622.0,2603.0,1.0
0.049,0.912,-1.65,1.783,0.012,0.014,5399.0,3227.0,1.0
0.11,0.91,-1.664,1.759,0.013,0.015,5255.0,2834.0,1.0
0.008,0.917,-1.586,1.872,0.013,0.015,4946.0,3192.0,1.0
0.487,1.027,-1.476,2.325,0.016,0.015,3939.0,2964.0,1.0
-0.219,0.926,-1.95,1.501,0.013,0.015,4953.0,2813.0,1.0
0.211,0.946,-1.548,1.97,0.014,0.014,4337.0,2832.0,1.0
0.138,0.943,-1.717,1.818,0.013,0.015,5235.0,2701.0,1.0
0.321,0.966,-1.447,2.159,0.015,0.014,4422.0,2841.0,1.0
-0.434,0.923,-2.093,1.326,0.014,0.013,4193.0,2889.0,1.0
-0.26,0.939,-1.993,1.553,0.014,0.014,4533.0,2776.0,1.0
-0.13,0.911,-1.744,1.694,0.014,0.014,4573.0,2998.0,1.0
0.077,0.923,-1.689,1.782,0.013,0.015,4890.0,2872.0,1.0
0.129,0.92,-1.707,1.786,0.013,0.015,4854.0,3143.0,1.0
0.429,0.996,-1.512,2.19,0.016,0.016,3755.0,2829.0,1.0
-0.313,0.916,-1.925,1.423,0.014,0.013,4197.0,3382.0,1.0
-0.479,0.96,-2.376,1.229,0.016,0.014,3444.0,3140.0,1.0
0.171,0.923,-1.529,1.937,0.013,0.015,4861.0,3027.0,1.0
0.358,0.968,-1.39,2.231,0.015,0.014,4394.0,3123.0,1.0
0.117,0.922,-1.67,1.854,0.013,0.014,5011.0,3241.0,1.0
-0.431,0.965,-2.267,1.347,0.016,0.015,3647.0,2226.0,1.0
0.14,0.921,-1.589,1.869,0.012,0.015,5657.0,2932.0,1.0
0.168,0.937,-1.652,1.857,0.014,0.015,4160.0,2871.0,1.0
-0.148,0.905,-1.801,1.598,0.013,0.014,4585.0,2862.0,1.0
-0.273,0.937,-1.956,1.537,0.014,0.014,4485.0,2732.0,1.0
-0.03,0.914,-1.804,1.636,0.012,0.015,5449.0,3103.0,1.0
-0.455,0.952,-2.207,1.389,0.015,0.014,3985.0,3064.0,1.0
0.264,0.944,-1.525,2.02,0.014,0.015,4426.0,3208.0,1.0
0.037,0.913,-1.731,1.73,0.014,0.015,4595.0,2989.0,1.0
0.029,0.922,-1.685,1.76,0.014,0.015,4396.0,2892.0,1.0
0.077,0.931,-1.756,1.769,0.013,0.015,5093.0,3024.0,1.0
0.095,0.899,-1.569,1.84,0.013,0.015,4936.0,3078.0,1.0
0.346,0.226,0.001,0.739,0.004,0.003,3130.0,2858.0,1.0
0.336,0.23,0.0,0.739,0.004,0.003,2601.0,1986.0,1.0
0.334,0.222,0.001,0.724,0.004,0.003,2975.0,2043.0,1.0
0.336,0.224,0.0,0.73,0.004,0.003,2777.0,2174.0,1.0
0.378,0.259,0.0,0.817,0.006,0.004,1895.0,2553.0,1.0
0.313,0.222,0.0,0.712,0.004,0.003,3092.0,2163.0,1.0
0.347,0.231,0.0,0.756,0.004,0.003,2451.0,2233.0,1.0
0.341,0.226,0.0,0.723,0.004,0.003,3355.0,2272.0,1.0
0.364,0.236,0.0,0.777,0.004,0.003,2732.0,2619.0,1.0
0.299,0.229,0.0,0.724,0.005,0.003,2184.0,2427.0,1.0
0.303,0.219,0.0,0.701,0.004,0.003,2745.0,2261.0,1.0
0.326,0.227,0.0,0.728,0.004,0.003,2553.0,2241.0,1.0
0.335,0.22,0.0,0.717,0.004,0.003,3265.0,2501.0,1.0
0.335,0.225,0.0,0.726,0.004,0.003,3210.0,2299.0,1.0
0.368,0.248,0.0,0.791,0.005,0.004,2195.0,2388.0,1.0
0.305,0.224,0.0,0.727,0.004,0.003,2466.0,2105.0,1.0
0.292,0.231,0.001,0.733,0.005,0.004,1963.0,2578.0,1.0
0.352,0.233,0.0,0.757,0.004,0.003,2970.0,2201.0,1.0
0.36,0.241,0.0,0.768,0.005,0.004,2292.0,2389.0,1.0
0.339,0.227,0.0,0.742,0.004,0.003,3536.0,3058.0,1.0
0.302,0.23,0.0,0.726,0.005,0.003,2186.0,1935.0,1.0
0.345,0.229,0.0,0.74,0.004,0.003,2950.0,2214.0,1.0
0.351,0.226,0.0,0.745,0.004,0.003,2538.0,1627.0,1.0
0.317,0.22,0.0,0.708,0.004,0.003,2385.0,1940.0,1.0
0.308,0.218,0.0,0.703,0.004,0.003,2956.0,2752.0,1.0
0.332,0.219,0.0,0.721,0.004,0.003,3135.0,2696.0,1.0
0.292,0.228,0.0,0.716,0.005,0.003,2307.0,2328.0,1.0
0.358,0.235,0.001,0.767,0.004,0.003,2738.0,2709.0,1.0
0.337,0.221,0.0,0.722,0.004,0.003,3071.0,2162.0,1.0
0.341,0.225,0.0,0.736,0.004,0.003,3365.0,2432.0,1.0
0.344,0.222,0.001,0.728,0.004,0.003,3315.0,2665.0,1.0
0.337,0.226,0.0,0.74,0.004,0.003,3436.0,2345.0,1.0
0.335,0.223,0.0,0.727,0.004,0.003,3205.0,2039.0,1.0
0.333,0.223,0.001,0.73,0.004,0.003,3074.0,2318.0,1.0
0.342,0.224,0.001,0.732,0.004,0.003,3355.0,2486.0,1.0
0.333,0.226,0.001,0.734,0.004,0.003,2788.0,2611.0,1.0
0.323,0.251,0.0,0.774,0.006,0.004,1647.0,2019.0,1.0
0.331,0.227,0.0,0.74,0.004,0.003,2746.0,2343.0,1.0
0.334,0.228,0.002,0.736,0.004,0.003,2432.0,2045.0,1.0
0.339,0.227,0.0,0.737,0.004,0.003,3059.0,2245.0,1.0
0.331,0.23,0.0,0.743,0.004,0.003,2493.0,2189.0,1.0
0.337,0.241,0.0,0.763,0.005,0.004,2037.0,2069.0,1.0
0.332,0.229,0.0,0.74,0.004,0.003,2507.0,2218.0,1.0
0.332,0.222,0.001,0.723,0.004,0.003,3351.0,2714.0,1.0
0.331,0.221,0.0,0.717,0.004,0.003,3350.0,2451.0,1.0
0.336,0.225,0.0,0.735,0.004,0.003,3364.0,2606.0,1.0
0.332,0.24,0.0,0.761,0.005,0.004,2108.0,2481.0,1.0
0.334,0.236,0.0,0.76,0.005,0.003,2153.0,1908.0,1.0
0.333,0.244,0.0,0.771,0.006,0.004,1811.0,2183.0,1.0
0.331,0.227,0.0,0.737,0.004,0.003,2830.0,1892.0,1.0
0.328,0.238,0.0,0.751,0.005,0.004,2341.0,2348.0,1.0
0.335,0.224,0.0,0.731,0.004,0.003,2920.0,2134.0,1.0
0.334,0.24,0.0,0.767,0.005,0.003,2252.0,2351.0,1.0
0.328,0.227,0.0,0.727,0.004,0.003,2471.0,2054.0,1.0
0.33,0.224,0.0,0.731,0.004,0.003,2539.0,2004.0,1.0
0.339,0.225,0.0,0.728,0.004,0.003,2505.0,1720.0,1.0
0.335,0.23,0.0,0.738,0.004,0.003,2736.0,2343.0,1.0
0.336,0.221,0.0,0.723,0.004,0.003,3496.0,2286.0,1.0
0.338,0.245,0.0,0.777,0.006,0.004,1711.0,2035.0,1.0
0.336,0.234,0.0,0.758,0.004,0.003,2722.0,2277.0,1.0
0.332,0.221,0.0,0.718,0.004,0.003,3209.0,1913.0,1.0
0.334,0.222,0.0,0.727,0.004,0.003,3275.0,2300.0,1.0
0.331,0.222,0.0,0.718,0.004,0.003,2972.0,2463.0,1.0
0.339,0.224,0.0,0.737,0.004,0.003,3656.0,3367.0,1.0
0.319,0.217,0.0,0.708,0.004,0.003,3264.0,2566.0,1.0
0.332,0.224,0.0,0.722,0.004,0.003,2879.0,1582.0,1.0
0.324,0.223,0.0,0.725,0.004,0.003,2742.0,1717.0,1.0
0.331,0.224,0.0,0.727,0.004,0.003,3098.0,2430.0,1.0
0.299,0.235,0.0,0.738,0.005,0.004,2019.0,2578.0,1.0
0.356,0.235,0.0,0.763,0.004,0.003,2894.0,2270.0,1.0
0.319,0.223,0.0,0.721,0.004,0.003,3033.0,2623.0,1.0
0.32,0.22,0.0,0.709,0.004,0.003,2892.0,1676.0,1.0
0.305,0.224,0.0,0.718,0.004,0.003,2628.0,2551.0,1.0
0.365,0.246,0.0,0.786,0.005,0.004,1940.0,2238.0,1.0
0.365,0.235,0.001,0.784,0.004,0.003,2828.0,2519.0,1.0
0.342,0.228,0.0,0.736,0.004,0.003,2835.0,2338.0,1.0
0.334,0.217,0.0,0.714,0.004,0.003,3088.0,2222.0,1.0
0.329,0.227,0.0,0.734,0.004,0.003,3393.0,2300.0,1.0
0.3,0.235,0.0,0.741,0.005,0.003,2371.0,2689.0,1.0
0.361,0.238,0.0,0.773,0.005,0.004,1987.0,2294.0,1.0
0.374,0.249,0.001,0.798,0.006,0.004,1831.0,2337.0,1.0
0.318,0.221,0.0,0.715,0.004,0.003,2807.0,2299.0,1.0
0.311,0.231,0.0,0.743,0.005,0.003,2511.0,2758.0,1.0
0.326,0.222,0.0,0.721,0.004,0.003,3056.0,2579.0,1.0
0.363,0.241,0.0,0.77,0.005,0.004,2165.0,2831.0,1.0
0.327,0.225,0.0,0.728,0.004,0.003,2675.0,1835.0,1.0
0.319,0.223,0.0,0.719,0.004,0.003,2398.0,1867.0,1.0
0.344,0.226,0.0,0.737,0.004,0.003,2449.0,1902.0,1.0
0.357,0.23,0.0,0.757,0.005,0.003,2428.0,2543.0,1.0
0.332,0.219,0.0,0.707,0.003,0.002,3334.0,1903.0,1.0
0.37,0.248,0.0,0.792,0.006,0.004,1803.0,2202.0,1.0
0.307,0.222,0.0,0.714,0.004,0.003,2768.0,2501.0,1.0
0.331,0.222,0.0,0.719,0.003,0.003,3761.0,2800.0,1.0
0.325,0.219,0.0,0.712,0.004,0.003,2892.0,2170.0,1.0
0.325,0.217,0.001,0.713,0.004,0.003,3137.0,2090.0,1.0
0.325,0.223,0.0,0.717,0.004,0.003,3264.0,2442.0,1.0
0.032,0.029,0.0,0.086,0.0,0.0,3987.0,2508.0,1.0
0.031,0.03,0.0,0.083,0.0,0.0,3208.0,1678.0,1.0
0.032,0.03,0.0,0.087,0.0,0.0,3561.0,1893.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,3272.0,1885.0,1.0
0.035,0.034,0.0,0.099,0.001,0.0,2440.0,2326.0,1.0
0.029,0.029,0.0,0.08,0.0,0.0,3505.0,2093.0,1.0
0.033,0.031,0.0,0.089,0.0,0.0,3260.0,2273.0,1.0
0.032,0.032,0.0,0.091,0.0,0.0,3561.0,2067.0,1.0
0.034,0.032,0.0,0.091,0.0,0.0,3460.0,2334.0,1.0
0.028,0.029,0.0,0.082,0.0,0.0,2842.0,2098.0,1.0
0.029,0.029,0.0,0.082,0.0,0.0,3218.0,2198.0,1.0
0.03,0.028,0.0,0.08,0.0,0.0,3064.0,1945.0,1.0
0.031,0.028,0.0,0.084,0.0,0.0,3982.0,1868.0,1.0
0.032,0.03,0.0,0.088,0.0,0.0,3652.0,1722.0,1.0
0.034,0.032,0.0,0.094,0.001,0.0,2701.0,2326.0,1.0
0.029,0.029,0.0,0.082,0.0,0.0,3166.0,1936.0,1.0
0.028,0.029,0.0,0.081,0.0,0.0,2756.0,2507.0,1.0
0.033,0.031,0.0,0.092,0.0,0.0,3173.0,2059.0,1.0
0.034,0.033,0.0,0.093,0.001,0.0,2984.0,2077.0,1.0
0.032,0.03,0.0,0.086,0.0,0.0,4045.0,2364.0,1.0
0.029,0.029,0.0,0.08,0.0,0.0,2561.0,1825.0,1.0
0.032,0.03,0.0,0.087,0.0,0.0,3425.0,2029.0,1.0
0.033,0.029,0.0,0.086,0.0,0.0,3081.0,1325.0,1.0
0.03,0.029,0.0,0.083,0.0,0.0,3046.0,1547.0,1.0
0.029,0.028,0.0,0.08,0.0,0.0,3628.0,2227.0,1.0
0.031,0.028,0.0,0.083,0.0,0.0,3366.0,2190.0,1.0
0.027,0.029,0.0,0.08,0.0,0.0,2855.0,2455.0,1.0
0.033,0.03,0.0,0.088,0.0,0.0,3176.0,2473.0,1.0
0.031,0.028,0.0,0.083,0.0,0.0,3561.0,2145.0,1.0
0.032,0.029,0.0,0.086,0.0,0.0,4109.0,2388.0,1.0
0.032,0.029,0.0,0.085,0.0,0.0,4140.0,2480.0,1.0
0.032,0.03,0.0,0.087,0.0,0.0,3717.0,2250.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,3617.0,1981.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,3568.0,2128.0,1.0
0.032,0.029,0.0,0.084,0.0,0.0,4110.0,2450.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,3237.0,2372.0,1.0
0.03,0.032,0.0,0.09,0.001,0.0,2097.0,1816.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,3326.0,2228.0,1.0
0.031,0.03,0.0,0.087,0.0,0.0,2426.0,1767.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,3303.0,2070.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,2980.0,1841.0,1.0
0.032,0.032,0.0,0.091,0.001,0.0,2740.0,2397.0,1.0
0.031,0.03,0.0,0.084,0.0,0.0,3204.0,2106.0,1.0
0.031,0.028,0.0,0.085,0.0,0.0,3893.0,2516.0,1.0
0.031,0.028,0.0,0.081,0.0,0.0,3500.0,2093.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,4241.0,2412.0,1.0
0.031,0.03,0.0,0.088,0.001,0.0,2868.0,2469.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,2484.0,1824.0,1.0
0.031,0.031,0.0,0.088,0.001,0.0,2288.0,1920.0,1.0
0.032,0.031,0.0,0.087,0.0,0.0,3231.0,1807.0,1.0
0.03,0.031,0.0,0.085,0.0,0.0,2730.0,2274.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,3492.0,1973.0,1.0
0.032,0.031,0.0,0.088,0.001,0.0,2792.0,2055.0,1.0
0.031,0.03,0.0,0.084,0.0,0.0,2882.0,2018.0,1.0
0.032,0.03,0.0,0.087,0.0,0.0,3085.0,1847.0,1.0
0.032,0.03,0.0,0.086,0.0,0.0,2937.0,1609.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,2801.0,2223.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,4320.0,2015.0,1.0
0.032,0.031,0.0,0.088,0.001,0.0,2308.0,1865.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,3190.0,2090.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,3574.0,1749.0,1.0
0.031,0.029,0.0,0.084,0.0,0.0,3487.0,2005.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,3950.0,1915.0,1.0
0.032,0.03,0.0,0.088,0.0,0.0,3705.0,2923.0,1.0
0.03,0.028,0.0,0.083,0.0,0.0,3839.0,2291.0,1.0
0.032,0.03,0.0,0.087,0.0,0.0,3308.0,1631.0,1.0
0.031,0.029,0.0,0.087,0.0,0.0,3200.0,1690.0,1.0
0.031,0.03,0.0,0.085,0.0,0.0,3490.0,2047.0,1.0
0.028,0.03,0.0,0.085,0.001,0.0,2676.0,2498.0,1.0
0.034,0.031,0.0,0.092,0.0,0.0,3682.0,2041.0,1.0
0.03,0.029,0.0,0.081,0.0,0.0,3777.0,2401.0,1.0
0.03,0.028,0.0,0.081,0.0,0.0,3431.0,1913.0,1.0
0.029,0.029,0.0,0.082,0.0,0.0,3386.0,2221.0,1.0
0.034,0.033,0.0,0.095,0.001,0.0,2418.0,1956.0,1.0
0.034,0.031,0.0,0.089,0.0,0.0,3570.0,2352.0,1.0
0.032,0.031,0.0,0.088,0.0,0.0,3953.0,1780.0,1.0
