mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.034,0.032,0.0,0.092,0.0,0.0,3981.0,2696.0,1.0
0.032,0.03,0.0,0.085,0.0,0.0,5629.0,2531.0,1.0
0.03,0.03,0.0,0.086,0.0,0.0,4185.0,1784.0,1.0
0.03,0.029,0.0,0.084,0.0,0.0,4196.0,2209.0,1.0
0.033,0.031,0.0,0.093,0.0,0.0,3376.0,1952.0,1.0
0.033,0.032,0.0,0.093,0.0,0.0,3055.0,2136.0,1.0
0.031,0.03,0.0,0.086,0.0,0.0,5271.0,2252.0,1.0
0.031,0.031,0.0,0.088,0.0,0.0,5531.0,2565.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,5116.0,2218.0,1.0
0.033,0.031,0.0,0.09,0.0,0.0,4204.0,2478.0,1.0
0.03,0.029,0.0,0.085,0.0,0.0,3840.0,2178.0,1.0
0.031,0.029,0.0,0.086,0.0,0.0,5218.0,2314.0,1.0
0.031,0.029,0.0,0.085,0.0,0.0,5802.0,2760.0,1.0
0.031,0.029,0.0,0.086,0.0,0.0,5004.0,2549.0,1.0
0.033,0.032,0.0,0.092,0.0,0.0,3872.0,2219.0,1.0
0.032,0.03,0.0,0.085,0.0,0.0,4438.0,2291.0,1.0
0.031,0.03,0.0,0.083,0.0,0.0,4775.0,2578.0,1.0
0.031,0.028,0.0,0.082,0.0,0.0,5874.0,2861.0,1.0
0.032,0.03,0.0,0.085,0.0,0.0,5665.0,2516.0,1.0
0.03,0.029,0.0,0.083,0.0,0.0,4912.0,2594.0,1.0
0.031,0.03,0.0,0.089,0.0,0.0,3562.0,2992.0,1.0
-0.032,0.081,-0.181,0.122,0.001,0.001,4251.0,3429.0,1.0
0.017,0.079,-0.127,0.167,0.001,0.001,4412.0,3516.0,1.0
-0.054,0.08,-0.204,0.095,0.001,0.001,4463.0,3323.0,1.0
-0.026,0.081,-0.179,0.123,0.001,0.001,4593.0,3994.0,1.0
0.225,0.091,0.051,0.39,0.001,0.001,4095.0,3916.0,1.0
-0.054,0.081,-0.205,0.099,0.001,0.001,5237.0,3864.0,1.0
0.1,0.082,-0.044,0.263,0.001,0.001,4816.0,3877.0,1.0
0.069,0.08,-0.075,0.224,0.001,0.001,3885.0,3462.0,1.0
0.132,0.084,-0.026,0.289,0.001,0.001,4021.0,3460.0,1.0
-0.085,0.083,-0.242,0.069,0.001,0.001,4233.0,3815.0,1.0
-0.061,0.084,-0.227,0.091,0.001,0.001,4751.0,3891.0,1.0
-0.12,0.086,-0.293,0.03,0.001,0.001,4482.0,3832.0,1.0
-0.007,0.079,-0.152,0.145,0.001,0.001,4194.0,3653.0,1.0
0.105,0.083,-0.053,0.254,0.001,0.001,4455.0,3578.0,1.0
0.086,0.082,-0.068,0.24,0.001,0.001,4457.0,3776.0,1.0
-0.157,0.092,-0.33,0.01,0.001,0.001,3969.0,3618.0,1.0
-0.162,0.091,-0.32,0.02,0.001,0.001,4354.0,3351.0,1.0
-0.016,0.081,-0.165,0.135,0.001,0.001,4631.0,3499.0,1.0
0.071,0.081,-0.085,0.215,0.001,0.001,4583.0,3801.0,1.0
-0.024,0.08,-0.179,0.122,0.001,0.001,4770.0,3707.0,1.0
-0.106,0.085,-0.261,0.058,0.001,0.001,4304.0,3815.0,1.0
0.11,0.084,-0.051,0.264,0.001,0.001,3793.0,3442.0,1.0
0.023,0.08,-0.125,0.175,0.001,0.001,5111.0,4095.0,1.0
0.038,0.08,-0.102,0.197,0.001,0.001,4661.0,3322.0,1.0
0.031,0.08,-0.124,0.176,0.001,0.001,4810.0,3906.0,1.0
-0.153,0.091,-0.325,0.014,0.001,0.001,4160.0,3735.0,1.0
-0.076,0.08,-0.227,0.069,0.001,0.001,4459.0,3794.0,1.0
-0.037,0.083,-0.199,0.117,0.001,0.001,4701.0,3786.0,1.0
0.025,0.08,-0.128,0.176,0.001,0.001,4796.0,3608.0,1.0
0.007,0.083,-0.145,0.163,0.001,0.001,4485.0,3312.0,1.0
0.092,0.081,-0.057,0.243,0.001,0.001,4324.0,3795.0,1.0
0.04,0.081,-0.107,0.191,0.001,0.001,4660.0,3514.0,1.0
-0.023,0.586,-1.102,1.069,0.01,0.009,3222.0,2703.0,1.0
0.026,0.583,-1.087,1.068,0.01,0.009,3253.0,2822.0,1.0
-0.045,0.585,-1.117,1.053,0.01,0.009,3224.0,2638.0,1.0
-0.017,0.584,-1.101,1.05,0.01,0.009,3234.0,2825.0,1.0
0.234,0.587,-0.898,1.268,0.01,0.008,3171.0,2625.0,1.0
-0.044,0.584,-1.135,1.03,0.01,0.009,3230.0,2694.0,1.0
0.11,0.586,-0.982,1.165,0.01,0.009,3154.0,2493.0,1.0
0.078,0.586,-1.007,1.159,0.01,0.009,3187.0,2455.0,1.0
0.141,0.587,-0.986,1.168,0.01,0.009,3216.0,2293.0,1.0
-0.076,0.588,-1.189,1.006,0.01,0.009,3175.0,2473.0,1.0
-0.052,0.584,-1.12,1.045,0.01,0.009,3166.0,2721.0,1.0
-0.111,0.586,-1.159,1.01,0.01,0.009,3140.0,2734.0,1.0
0.002,0.584,-1.1,1.074,0.01,0.009,3231.0,2751.0,1.0
0.114,0.585,-0.992,1.19,0.01,0.009,3226.0,2574.0,1.0
0.095,0.587,-1.014,1.143,0.01,0.009,3253.0,2619.0,1.0
-0.147,0.588,-1.237,0.953,0.01,0.009,3213.0,2601.0,1.0
-0.153,0.588,-1.273,0.923,0.01,0.008,3171.0,2674.0,1.0
-0.006,0.584,-1.071,1.085,0.01,0.009,3222.0,2686.0,1.0
0.081,0.585,-1.066,1.095,0.01,0.009,3167.0,2913.0,1.0
-0.015,0.585,-1.128,1.038,0.01,0.009,3181.0,2547.0,1.0
-0.097,0.586,-1.22,0.953,0.01,0.009,3201.0,2716.0,1.0
0.119,0.587,-1.032,1.153,0.01,0.009,3192.0,2628.0,1.0
0.032,0.588,-1.127,1.047,0.01,0.009,3163.0,2399.0,1.0
0.047,0.584,-1.053,1.115,0.01,0.009,3152.0,2989.0,1.0
0.04,0.586,-1.103,1.087,0.01,0.009,3205.0,3063.0,1.0
-0.144,0.586,-1.216,0.978,0.01,0.009,3149.0,2391.0,1.0
-0.067,0.587,-1.149,1.054,0.01,0.009,3161.0,2475.0,1.0
-0.027,0.586,-1.112,1.056,0.01,0.009,3189.0,2689.0,1.0
0.034,0.585,-1.085,1.09,0.01,0.009,3200.0,2403.0,1.0
0.016,0.584,-1.073,1.079,0.01,0.009,3178.0,2338.0,1.0
0.101,0.587,-1.015,1.145,0.01,0.009,3192.0,2651.0,1.0
0.05,0.583,-1.04,1.135,0.01,0.009,3208.0,2550.0,1.0
-0.008,0.619,-1.104,1.163,0.011,0.009,3081.0,2996.0,1.0
0.017,0.617,-1.151,1.129,0.011,0.009,3128.0,2787.0,1.0
-0.022,0.625,-1.168,1.117,0.011,0.009,3072.0,3053.0,1.0
-0.01,0.621,-1.16,1.146,0.011,0.009,3017.0,2983.0,1.0
0.125,0.635,-1.066,1.33,0.012,0.009,2859.0,2607.0,1.0
-0.021,0.618,-1.149,1.125,0.011,0.009,3146.0,3140.0,1.0
0.064,0.621,-1.114,1.15,0.011,0.009,3040.0,3209.0,1.0
0.049,0.619,-1.097,1.188,0.011,0.009,3026.0,3104.0,1.0
0.083,0.625,-1.03,1.25,0.011,0.009,2980.0,2650.0,1.0
-0.039,0.625,-1.144,1.153,0.011,0.009,3072.0,3064.0,1.0
-0.026,0.623,-1.252,1.054,0.011,0.009,3113.0,2969.0,1.0
-0.061,0.624,-1.243,1.049,0.011,0.009,3075.0,3133.0,1.0
0.003,0.62,-1.17,1.106,0.011,0.009,3123.0,3076.0,1.0
0.072,0.621,-1.199,1.129,0.011,0.009,2967.0,2900.0,1.0
0.055,0.624,-1.147,1.162,0.011,0.009,3061.0,3042.0,1.0
-0.081,0.63,-1.247,1.078,0.011,0.009,3076.0,2922.0,1.0
-0.077,0.631,-1.295,1.037,0.012,0.009,2965.0,2752.0,1.0
-0.003,0.618,-1.144,1.127,0.011,0.009,3108.0,2908.0,1.0
0.051,0.618,-1.157,1.13,0.011,0.009,2980.0,2975.0,1.0
-0.005,0.618,-1.136,1.116,0.011,0.009,3012.0,3144.0,1.0
-0.051,0.623,-1.238,1.053,0.011,0.009,3037.0,2904.0,1.0
0.069,0.627,-1.11,1.185,0.011,0.009,3019.0,3321.0,1.0
0.019,0.622,-1.215,1.073,0.011,0.009,3085.0,3083.0,1.0
0.026,0.618,-1.17,1.125,0.011,0.008,3058.0,3189.0,1.0
0.023,0.618,-1.151,1.132,0.011,0.009,3015.0,3034.0,1.0
-0.071,0.634,-1.329,1.026,0.012,0.009,2973.0,2941.0,1.0
-0.035,0.622,-1.228,1.07,0.011,0.009,3055.0,2722.0,1.0
-0.01,0.623,-1.101,1.211,0.011,0.009,3039.0,2885.0,1.0
0.022,0.62,-1.108,1.198,0.011,0.009,3043.0,2993.0,1.0
0.009,0.619,-1.109,1.192,0.011,0.009,3093.0,2659.0,1.0
0.06,0.623,-1.12,1.184,0.011,0.009,3029.0,2822.0,1.0
0.029,0.621,-1.2,1.093,0.011,0.009,3063.0,3097.0,1.0
0.021,0.622,-1.181,1.154,0.011,0.009,3182.0,2821.0,1.0
0.052,0.622,-1.134,1.179,0.011,0.009,3183.0,2931.0,1.0
0.015,0.625,-1.2,1.138,0.011,0.009,3140.0,2371.0,1.0
0.033,0.627,-1.228,1.114,0.011,0.01,3291.0,3035.0,1.0
0.165,0.639,-0.984,1.393,0.012,0.009,2976.0,2736.0,1.0
0.013,0.624,-1.165,1.176,0.011,0.009,3237.0,2514.0,1.0
0.104,0.625,-1.073,1.251,0.011,0.009,3258.0,2741.0,1.0
0.078,0.63,-1.101,1.267,0.011,0.009,3144.0,3111.0,1.0
0.12,0.63,-1.056,1.317,0.011,0.009,3248.0,2871.0,1.0
0.001,0.63,-1.153,1.219,0.011,0.01,3168.0,2752.0,1.0
0.011,0.618,-1.199,1.109,0.011,0.009,3154.0,2843.0,1.0
-0.019,0.631,-1.231,1.114,0.011,0.009,3096.0,2918.0,1.0
0.04,0.624,-1.207,1.122,0.011,0.009,3201.0,2849.0,1.0
0.103,0.628,-1.111,1.234,0.011,0.009,3132.0,2962.0,1.0
0.093,0.628,-1.153,1.19,0.011,0.009,3243.0,2685.0,1.0
-0.037,0.634,-1.194,1.157,0.011,0.009,3064.0,2979.0,1.0
-0.043,0.637,-1.228,1.134,0.011,0.009,3091.0,2904.0,1.0
0.036,0.625,-1.147,1.199,0.011,0.009,3181.0,2771.0,1.0
0.084,0.623,-1.14,1.197,0.011,0.01,3197.0,2883.0,1.0
0.031,0.626,-1.109,1.203,0.011,0.009,3209.0,2659.0,1.0
-0.015,0.631,-1.189,1.155,0.011,0.009,3195.0,3098.0,1.0
0.104,0.629,-1.052,1.31,0.011,0.009,3103.0,2917.0,1.0
0.056,0.624,-1.171,1.162,0.011,0.009,3161.0,2821.0,1.0
0.069,0.627,-1.103,1.244,0.011,0.01,3202.0,3119.0,1.0
0.061,0.626,-1.19,1.155,0.011,0.009,3182.0,2865.0,1.0
-0.038,0.635,-1.333,1.052,0.011,0.009,3082.0,2975.0,1.0
0.001,0.627,-1.195,1.13,0.011,0.01,3190.0,2895.0,1.0
0.025,0.624,-1.121,1.214,0.011,0.009,3217.0,3134.0,1.0
0.061,0.622,-1.055,1.248,0.011,0.009,3123.0,2446.0,1.0
0.048,0.62,-1.135,1.171,0.011,0.009,3145.0,2920.0,1.0
0.098,0.625,-1.043,1.286,0.011,0.009,3140.0,2935.0,1.0
0.064,0.628,-1.116,1.242,0.011,0.01,3189.0,2817.0,1.0
-0.042,0.62,-1.258,1.06,0.011,0.009,3036.0,2755.0,1.0
-0.012,0.615,-1.151,1.134,0.011,0.009,2979.0,2713.0,1.0
-0.051,0.613,-1.29,1.009,0.011,0.009,3006.0,2665.0,1.0
-0.038,0.619,-1.205,1.114,0.011,0.009,2937.0,2413.0,1.0
0.091,0.637,-1.056,1.307,0.012,0.009,2620.0,2465.0,1.0
-0.051,0.614,-1.217,1.068,0.011,0.009,2985.0,2852.0,1.0
0.027,0.619,-1.138,1.156,0.011,0.009,2903.0,2717.0,1.0
0.013,0.621,-1.111,1.214,0.011,0.009,2966.0,2591.0,1.0
0.042,0.631,-1.114,1.215,0.012,0.009,2865.0,2376.0,1.0
-0.069,0.621,-1.296,1.042,0.011,0.009,2979.0,2968.0,1.0
-0.056,0.614,-1.189,1.075,0.011,0.009,2864.0,2688.0,1.0
-0.088,0.618,-1.276,1.045,0.011,0.009,2898.0,2684.0,1.0
-0.03,0.619,-1.174,1.123,0.011,0.009,2981.0,2449.0,1.0
0.032,0.625,-1.147,1.168,0.012,0.009,2875.0,2525.0,1.0
0.02,0.622,-1.143,1.153,0.012,0.009,2865.0,2471.0,1.0
-0.109,0.629,-1.277,1.073,0.012,0.009,2876.0,2989.0,1.0
-0.112,0.627,-1.292,1.039,0.012,0.009,2943.0,2540.0,1.0
-0.033,0.615,-1.152,1.14,0.011,0.009,2902.0,2637.0,1.0
0.014,0.621,-1.032,1.273,0.012,0.009,2770.0,2172.0,1.0
-0.039,0.621,-1.181,1.097,0.011,0.009,2995.0,2530.0,1.0
-0.086,0.618,-1.236,1.067,0.011,0.009,2947.0,2479.0,1.0
0.037,0.622,-1.121,1.182,0.012,0.009,2903.0,2816.0,1.0
-0.014,0.62,-1.2,1.118,0.011,0.009,3021.0,2432.0,1.0
-0.002,0.623,-1.102,1.212,0.012,0.009,2844.0,2607.0,1.0
-0.005,0.62,-1.159,1.152,0.011,0.009,3029.0,2850.0,1.0
-0.104,0.622,-1.277,1.026,0.012,0.009,2874.0,2799.0,1.0
-0.067,0.618,-1.23,1.056,0.011,0.009,2974.0,2516.0,1.0
-0.043,0.624,-1.16,1.163,0.011,0.009,3023.0,2543.0,1.0
-0.011,0.619,-1.125,1.171,0.011,0.009,2933.0,2714.0,1.0
-0.019,0.619,-1.103,1.185,0.011,0.009,2986.0,2737.0,1.0
0.027,0.621,-1.071,1.224,0.012,0.009,2797.0,2429.0,1.0
0.002,0.616,-1.136,1.162,0.011,0.009,2918.0,2514.0,1.0
0.071,0.035,0.008,0.138,0.0,0.0,5595.0,3423.0,1.0
3.069,0.024,3.024,3.113,0.0,0.0,5305.0,3169.0,1.0
-0.087,0.623,-1.232,1.063,0.014,0.01,2066.0,3025.0,1.0
0.029,0.625,-1.141,1.206,0.013,0.009,2336.0,2753.0,1.0
0.076,0.634,-1.121,1.246,0.015,0.01,1861.0,2893.0,1.0
0.046,0.601,-1.113,1.148,0.011,0.009,3023.0,2718.0,1.0
0.009,0.596,-1.09,1.099,0.011,0.009,2920.0,2678.0,1.0
-0.025,0.596,-1.081,1.123,0.011,0.009,2825.0,2210.0,1.0
0.274,0.144,0.041,0.539,0.004,0.003,1566.0,2568.0,1.0
0.284,0.141,0.034,0.532,0.003,0.002,1593.0,2259.0,1.0
0.282,0.14,0.039,0.532,0.004,0.003,1478.0,2257.0,1.01
0.177,0.094,0.012,0.342,0.002,0.001,1977.0,2412.0,1.0
0.177,0.091,0.026,0.345,0.002,0.001,1776.0,2331.0,1.0
0.173,0.094,0.008,0.331,0.002,0.002,1534.0,2657.0,1.0
